Source,Explainer,Probability,P1,P2,Run
Wisconsin,GNN,0.45029196,79,132,13
Wisconsin,GNN,0.49107718,79,29,13
Wisconsin,GNN,0.48789856,79,213,13
Wisconsin,GNN,0.46794268,79,68,13
Wisconsin,GNN,0.484872,79,79,13
Wisconsin,GNN,0.5029787,79,193,13
Wisconsin,GNN,0.51481396,79,126,13
Wisconsin,GNN,0.5175844,79,69,13
Wisconsin,GNN,0.47206292,148,229,13
Wisconsin,GNN,0.4729051,229,148,13
Wisconsin,GNN,0.5185003,236,97,13
Wisconsin,GNN,0.5000381,236,115,13
Wisconsin,GNN,0.50009346,236,5,13
Wisconsin,GNN,0.53242975,197,84,13
Wisconsin,GNN,0.48791265,197,232,13
Wisconsin,GNN,0.47718337,197,209,13
Wisconsin,GNN,0.5117277,197,37,13
Wisconsin,GNN,0.47457808,197,13,13
Wisconsin,GNN,0.49348563,151,37,13
Wisconsin,GNN,0.5252304,121,42,13
Wisconsin,GNN,0.46477047,121,161,13
Wisconsin,GNN,0.5061092,121,120,13
Wisconsin,GNN,0.47532645,50,230,13
Wisconsin,GNN,0.5400644,50,135,13
Wisconsin,GNN,0.5143076,50,85,13
Wisconsin,GNN,0.45738953,50,72,13
Wisconsin,GNN,0.5143494,50,44,13
Wisconsin,GNN,0.48546097,50,31,13
Wisconsin,GNN,0.5461925,120,121,13
Wisconsin,GNN,0.4914207,120,161,13
Wisconsin,GNN,0.52120864,120,157,13
Wisconsin,GNN,0.50031924,120,120,13
Wisconsin,GNN,0.5032524,154,209,13
Wisconsin,GNN,0.48612794,184,156,13
Wisconsin,GNN,0.46295452,184,75,13
Wisconsin,GNN,0.48584673,21,22,13
Wisconsin,GNN,0.5049001,22,21,13
Wisconsin,GNN,0.49904814,22,22,13
Wisconsin,GNN,0.46570975,210,225,13
Wisconsin,GNN,0.50557864,210,183,13
Wisconsin,GNN,0.467319,179,158,13
Wisconsin,GNN,0.4858548,75,199,13
Wisconsin,GNN,0.49316868,75,156,13
Wisconsin,GNN,0.51440203,75,172,13
Wisconsin,GNN,0.49304938,75,153,13
Wisconsin,GNN,0.48943526,75,184,13
Wisconsin,GNN,0.50039536,75,183,13
Wisconsin,GNN,0.4854321,75,77,13
Wisconsin,GNN,0.5101902,12,12,13
Wisconsin,GNN,0.49018118,232,209,13
Wisconsin,GNN,0.5044248,66,3,13
Wisconsin,GNN,0.56730855,3,204,13
Wisconsin,GNN,0.47607452,3,52,13
Wisconsin,GNN,0.47632325,146,136,13
Wisconsin,GNN,0.47518337,222,20,13
Wisconsin,GNN,0.46194512,5,32,13
Wisconsin,GNN,0.47853187,101,97,13
Wisconsin,GNN,0.45052657,101,115,13
Wisconsin,GNN,0.4811457,101,5,13
Wisconsin,GNN,0.50520796,140,140,13
Wisconsin,GNN,0.5276264,226,41,13
Wisconsin,GNN,0.51462996,119,129,13
Wisconsin,GNN,0.47404483,46,54,13
Wisconsin,GNN,0.49917832,46,119,13
Wisconsin,GNN,0.5146349,46,129,13
Wisconsin,GNN,0.513309,165,159,13
Wisconsin,GNN,0.5075028,165,129,13
Wisconsin,GNN,0.50365984,129,54,13
Wisconsin,GNN,0.46846756,129,159,13
Wisconsin,GNN,0.48844346,129,119,13
Wisconsin,GNN,0.47664744,129,46,13
Wisconsin,GNN,0.44486466,129,165,13
Wisconsin,GNN,0.44849858,78,87,13
Wisconsin,GNN,0.48343676,189,171,13
Wisconsin,GNN,0.51110995,189,93,13
Wisconsin,GNN,0.5105985,92,163,13
Wisconsin,GNN,0.49787286,92,170,13
Wisconsin,GNN,0.47929835,92,161,13
Wisconsin,GNN,0.5501397,92,93,13
Wisconsin,GNN,0.48465666,11,87,13
Wisconsin,GNN,0.45869997,11,127,13
Wisconsin,GNN,0.5044589,47,11,13
Wisconsin,GNN,0.507698,126,29,13
Wisconsin,GNN,0.47877422,126,68,13
Wisconsin,GNN,0.48106977,126,69,13
Wisconsin,GNN,0.5029009,214,37,13
Wisconsin,GNN,0.49531808,37,191,13
Wisconsin,GNN,0.5122689,37,214,13
Wisconsin,GNN,0.47589728,37,37,13
Wisconsin,GNN,0.50425,122,178,13
Wisconsin,GNN,0.5078833,122,41,13
Wisconsin,GNN,0.46388692,130,139,13
Wisconsin,GNN,0.507544,130,18,13
Wisconsin,GNN,0.50730294,248,132,13
Wisconsin,GNN,0.47585014,181,155,13
Wisconsin,GNN,0.47501042,155,204,13
Wisconsin,GNN,0.5031909,155,52,13
Wisconsin,GNN,0.51745546,155,181,13
Wisconsin,GNN,0.45017183,246,97,13
Wisconsin,GNN,0.4582304,246,115,13
Wisconsin,GNN,0.5281673,246,5,13
Wisconsin,GNN,0.48740917,35,20,13
Wisconsin,GNN,0.50010633,250,35,13
Wisconsin,GNN,0.50636727,200,247,13
Wisconsin,GNN,0.48771408,180,178,13
Wisconsin,GNN,0.5189844,30,204,13
Wisconsin,GNN,0.5155512,30,52,13
Wisconsin,GNN,0.51455003,74,203,13
Wisconsin,GNN,0.45950678,203,74,13
Wisconsin,GNN,0.47324637,203,203,13
Wisconsin,GNN,0.50568014,69,29,13
Wisconsin,GNN,0.48341334,69,41,13
Wisconsin,GNN,0.4853381,69,126,13
Wisconsin,GNN,0.48319682,167,202,13
Wisconsin,GNN,0.5272839,202,167,13
Wisconsin,GNN,0.51595646,43,217,13
Wisconsin,GNN,0.4968561,183,156,13
Wisconsin,GNN,0.4946595,44,178,13
Wisconsin,GNN,0.52202183,44,241,13
Wisconsin,GNN,0.53244275,44,41,13
Wisconsin,GNN,0.48466814,44,9,13
Wisconsin,GNN,0.47245678,44,173,13
Wisconsin,GNN,0.4624728,44,140,13
Wisconsin,GNN,0.50240105,44,182,13
Wisconsin,GNN,0.509122,44,122,13
Wisconsin,GNN,0.48109627,44,31,13
Wisconsin,GNN,0.49063602,107,217,13
Wisconsin,GNN,0.4932395,107,124,13
Wisconsin,GNN,0.47379753,107,10,13
Wisconsin,GNN,0.50652254,107,183,13
Wisconsin,GNN,0.51223755,239,167,13
Wisconsin,GNN,0.47169155,206,33,13
Wisconsin,GNN,0.47952095,206,171,13
Wisconsin,GNN,0.491181,206,201,13
Wisconsin,GNN,0.50891227,58,12,13
Wisconsin,GNN,0.48535344,219,63,13
Wisconsin,GNN,0.5053753,63,78,14
Wisconsin,GNN,0.49459696,63,92,14
Wisconsin,GNN,0.48266503,27,63,14
Wisconsin,GNN,0.48304802,27,111,14
Wisconsin,GNN,0.4740236,110,12,14
Wisconsin,GNN,0.48043305,98,63,14
Wisconsin,GNN,0.5238234,98,27,14
Wisconsin,GNN,0.48608488,98,244,14
Wisconsin,GNN,0.4952089,98,147,14
Wisconsin,GNN,0.49264655,98,86,14
Wisconsin,GNN,0.48915792,98,163,14
Wisconsin,GNN,0.5125148,98,132,14
Wisconsin,GNN,0.5111327,98,175,14
Wisconsin,GNN,0.52580786,98,19,14
Wisconsin,GNN,0.5158328,98,17,14
Wisconsin,GNN,0.48196155,98,190,14
Wisconsin,GNN,0.5181414,98,102,14
Wisconsin,GNN,0.46720678,98,114,14
Wisconsin,GNN,0.50679183,98,170,14
Wisconsin,GNN,0.49169743,98,243,14
Wisconsin,GNN,0.5342471,98,6,14
Wisconsin,GNN,0.5083201,98,57,14
Wisconsin,GNN,0.4888031,98,67,14
Wisconsin,GNN,0.4704299,98,211,14
Wisconsin,GNN,0.5210682,98,29,14
Wisconsin,GNN,0.53142357,98,33,14
Wisconsin,GNN,0.5150116,98,144,14
Wisconsin,GNN,0.51341915,98,109,14
Wisconsin,GNN,0.50242496,98,96,14
Wisconsin,GNN,0.52264714,98,204,14
Wisconsin,GNN,0.4941122,98,52,14
Wisconsin,GNN,0.51339674,98,59,14
Wisconsin,GNN,0.5133926,98,60,14
Wisconsin,GNN,0.5257681,98,4,14
Wisconsin,GNN,0.50856,98,131,14
Wisconsin,GNN,0.48730034,98,174,14
Wisconsin,GNN,0.49652717,98,113,14
Wisconsin,GNN,0.48529592,98,82,14
Wisconsin,GNN,0.5121472,98,25,14
Wisconsin,GNN,0.47467217,98,54,14
Wisconsin,GNN,0.48835814,98,138,14
Wisconsin,GNN,0.4889155,98,213,14
Wisconsin,GNN,0.5035654,98,41,14
Wisconsin,GNN,0.48052073,98,177,14
Wisconsin,GNN,0.5043483,98,171,14
Wisconsin,GNN,0.4916926,98,172,14
Wisconsin,GNN,0.47845218,98,125,14
Wisconsin,GNN,0.50066817,98,8,14
Wisconsin,GNN,0.44892168,98,123,14
Wisconsin,GNN,0.49529105,98,145,14
Wisconsin,GNN,0.49007425,98,111,14
Wisconsin,GNN,0.48503464,98,139,14
Wisconsin,GNN,0.47865528,98,137,14
Wisconsin,GNN,0.52914536,98,76,14
Wisconsin,GNN,0.4882081,98,45,14
Wisconsin,GNN,0.49694285,98,238,14
Wisconsin,GNN,0.5363436,98,15,14
Wisconsin,GNN,0.5228809,98,153,14
Wisconsin,GNN,0.5120364,98,32,14
Wisconsin,GNN,0.49762028,98,235,14
Wisconsin,GNN,0.5233187,98,230,14
Wisconsin,GNN,0.4936472,98,237,14
Wisconsin,GNN,0.4927524,98,192,14
Wisconsin,GNN,0.49962714,98,168,14
Wisconsin,GNN,0.51842046,98,173,14
Wisconsin,GNN,0.5016154,98,28,14
Wisconsin,GNN,0.51522833,98,104,14
Wisconsin,GNN,0.5012012,98,124,14
Wisconsin,GNN,0.50859654,98,135,14
Wisconsin,GNN,0.47723603,98,2,14
Wisconsin,GNN,0.44815767,98,68,14
Wisconsin,GNN,0.51945347,98,205,14
Wisconsin,GNN,0.4926477,98,169,14
Wisconsin,GNN,0.56241924,98,229,14
Wisconsin,GNN,0.5174419,98,88,14
Wisconsin,GNN,0.52826124,98,16,14
Wisconsin,GNN,0.46908128,98,157,14
Wisconsin,GNN,0.4670243,98,1,14
Wisconsin,GNN,0.50557965,98,227,14
Wisconsin,GNN,0.52685684,98,154,14
Wisconsin,GNN,0.46787408,98,10,14
Wisconsin,GNN,0.4768878,98,184,14
Wisconsin,GNN,0.4854943,98,22,14
Wisconsin,GNN,0.46303844,98,75,14
Wisconsin,GNN,0.5398659,98,220,14
Wisconsin,GNN,0.5046751,98,216,14
Wisconsin,GNN,0.434903,98,12,14
Wisconsin,GNN,0.46719033,98,80,14
Wisconsin,GNN,0.5126744,98,146,14
Wisconsin,GNN,0.5521657,98,95,14
Wisconsin,GNN,0.50291723,98,209,14
Wisconsin,GNN,0.5080894,98,94,14
Wisconsin,GNN,0.4971257,98,133,14
Wisconsin,GNN,0.49634126,98,187,14
Wisconsin,GNN,0.49141482,98,55,14
Wisconsin,GNN,0.49548396,98,129,14
Wisconsin,GNN,0.48297656,98,78,14
Wisconsin,GNN,0.52146995,98,189,14
Wisconsin,GNN,0.52077436,98,93,14
Wisconsin,GNN,0.51898164,98,92,14
Wisconsin,GNN,0.5251984,98,182,14
Wisconsin,GNN,0.47973198,98,14,14
Wisconsin,GNN,0.5002101,98,11,14
Wisconsin,GNN,0.47653946,98,47,14
Wisconsin,GNN,0.53617483,98,193,14
Wisconsin,GNN,0.4982081,98,126,14
Wisconsin,GNN,0.5148277,98,37,14
Wisconsin,GNN,0.5172315,98,40,14
Wisconsin,GNN,0.5290514,98,99,14
Wisconsin,GNN,0.49518943,98,130,14
Wisconsin,GNN,0.5118745,98,18,14
Wisconsin,GNN,0.48039278,98,155,14
Wisconsin,GNN,0.50337106,98,35,14
Wisconsin,GNN,0.5144392,98,203,14
Wisconsin,GNN,0.51821756,98,134,14
Wisconsin,GNN,0.51943827,98,56,14
Wisconsin,GNN,0.47904825,98,69,14
Wisconsin,GNN,0.48033738,98,23,14
Wisconsin,GNN,0.548413,98,167,14
Wisconsin,GNN,0.48103413,98,202,14
Wisconsin,GNN,0.49642625,98,105,14
Wisconsin,GNN,0.504813,98,183,14
Wisconsin,GNN,0.45859304,98,44,14
Wisconsin,GNN,0.4776713,98,77,14
Wisconsin,GNN,0.51532835,98,13,14
Wisconsin,GNN,0.51392776,98,58,14
Wisconsin,GNN,0.495444,98,218,14
Wisconsin,GNN,0.45786935,64,57,14
Wisconsin,GNN,0.49563357,64,234,14
Wisconsin,GNN,0.5467092,64,12,14
Wisconsin,GNN,0.4902701,212,75,14
Wisconsin,GNN,0.5272975,231,185,14
Wisconsin,GNN,0.4888171,231,143,14
Wisconsin,GNN,0.49069065,231,75,14
Wisconsin,GNN,0.5014753,198,231,14
Wisconsin,GNN,0.4822786,198,147,14
Wisconsin,GNN,0.49315408,186,147,14
Wisconsin,GNN,0.4907531,186,67,14
Wisconsin,GNN,0.45033264,186,131,14
Wisconsin,GNN,0.49690247,186,160,14
Wisconsin,GNN,0.4937203,186,238,14
Wisconsin,GNN,0.5669478,186,15,14
Wisconsin,GNN,0.47380278,244,138,14
Wisconsin,GNN,0.508256,244,187,14
Wisconsin,GNN,0.4799993,147,198,14
Wisconsin,GNN,0.48821205,147,67,14
Wisconsin,GNN,0.478456,147,160,14
Wisconsin,GNN,0.4864773,147,238,14
Wisconsin,GNN,0.46229362,147,151,14
Wisconsin,GNN,0.49703518,147,184,14
Wisconsin,GNN,0.51848364,86,204,14
Wisconsin,GNN,0.48088533,86,52,14
Wisconsin,GNN,0.49961758,103,29,14
Wisconsin,GNN,0.52815545,103,41,14
Wisconsin,GNN,0.5094125,103,51,14
Wisconsin,GNN,0.4996861,163,93,14
Wisconsin,GNN,0.53080595,175,36,14
Wisconsin,GNN,0.52290285,188,128,14
Wisconsin,GNN,0.48970205,188,178,14
Wisconsin,GNN,0.5576953,188,173,14
Wisconsin,GNN,0.47032672,128,188,14
Wisconsin,GNN,0.4809552,128,207,14
Wisconsin,GNN,0.48582286,128,178,14
Wisconsin,GNN,0.4989017,128,173,14
Wisconsin,GNN,0.4764608,207,208,14
Wisconsin,GNN,0.5125784,207,178,14
Wisconsin,GNN,0.49788457,207,173,14
Wisconsin,GNN,0.52948415,208,178,14
Wisconsin,GNN,0.47247094,208,173,14
Wisconsin,GNN,0.48792496,190,204,14
Wisconsin,GNN,0.5172637,190,52,14
Wisconsin,GNN,0.4675922,176,53,14
Wisconsin,GNN,0.4786979,102,85,14
Wisconsin,GNN,0.54121935,102,31,14
Wisconsin,GNN,0.4792983,48,221,14
Wisconsin,GNN,0.49155325,48,211,14
Wisconsin,GNN,0.47219387,114,204,14
Wisconsin,GNN,0.46811303,114,52,14
Wisconsin,GNN,0.49044544,170,243,14
Wisconsin,GNN,0.49804258,170,6,14
Wisconsin,GNN,0.49875534,170,54,14
Wisconsin,GNN,0.49537247,170,35,14
Wisconsin,GNN,0.45528,243,170,14
Wisconsin,GNN,0.53210753,6,170,14
Wisconsin,GNN,0.5087542,57,204,14
Wisconsin,GNN,0.5121429,57,52,14
Wisconsin,GNN,0.51008165,211,97,14
Wisconsin,GNN,0.53620774,211,115,14
Wisconsin,GNN,0.5165649,211,5,14
Wisconsin,GNN,0.50186056,29,41,14
Wisconsin,GNN,0.49372587,29,126,14
Wisconsin,GNN,0.5330791,233,142,14
Wisconsin,GNN,0.5049828,144,144,14
Wisconsin,GNN,0.52461076,144,12,14
Wisconsin,GNN,0.49972382,108,144,14
Wisconsin,GNN,0.5306049,118,198,14
Wisconsin,GNN,0.4930014,118,37,14
Wisconsin,GNN,0.48549107,96,217,14
Wisconsin,GNN,0.4839762,96,112,14
Wisconsin,GNN,0.4907368,20,170,14
Wisconsin,GNN,0.45137882,20,243,14
Wisconsin,GNN,0.5125427,20,149,14
Wisconsin,GNN,0.5366042,20,35,14
Wisconsin,GNN,0.50094616,204,190,14
Wisconsin,GNN,0.4928217,204,57,14
Wisconsin,GNN,0.5166671,204,97,14
Wisconsin,GNN,0.5594701,204,115,14
Wisconsin,GNN,0.5177482,204,49,14
Wisconsin,GNN,0.51862437,204,66,14
Wisconsin,GNN,0.53903645,204,5,14
Wisconsin,GNN,0.5129867,97,211,14
Wisconsin,GNN,0.52535325,97,45,14
Wisconsin,GNN,0.5300608,97,168,14
Wisconsin,GNN,0.46078482,0,20,14
Wisconsin,GNN,0.50325936,0,28,14
Wisconsin,GNN,0.55470437,0,104,14
Wisconsin,GNN,0.4918583,0,99,14
Wisconsin,GNN,0.47975487,0,200,14
Wisconsin,GNN,0.4987506,7,0,14
Wisconsin,GNN,0.52523434,7,242,14
Wisconsin,GNN,0.4938418,242,170,14
Wisconsin,GNN,0.49999857,242,6,14
Wisconsin,GNN,0.51012653,242,233,14
Wisconsin,GNN,0.48455146,242,109,14
Wisconsin,GNN,0.49725792,242,7,14
Wisconsin,GNN,0.5019071,242,150,14
Wisconsin,GNN,0.50173753,242,194,14
Wisconsin,GNN,0.5032822,242,215,14
Wisconsin,GNN,0.5225534,242,171,14
Wisconsin,GNN,0.4900244,242,38,14
Wisconsin,GNN,0.54106,242,149,14
Wisconsin,GNN,0.48956007,242,24,14
Wisconsin,GNN,0.5115408,242,249,14
Wisconsin,GNN,0.5186723,242,28,14
Wisconsin,GNN,0.50336117,242,205,14
Wisconsin,GNN,0.50376296,242,148,14
Wisconsin,GNN,0.49176425,242,21,14
Wisconsin,GNN,0.4742813,242,74,14
Wisconsin,GNN,0.48796582,242,167,14
Wisconsin,GNN,0.4898425,242,202,14
Wisconsin,GNN,0.48683086,217,96,14
Wisconsin,GNN,0.5106283,217,217,14
Wisconsin,GNN,0.47369212,112,112,14
Wisconsin,GNN,0.46606147,4,195,14
Wisconsin,GNN,0.50990266,158,229,14
Wisconsin,GNN,0.49113095,199,84,14
Wisconsin,GNN,0.5019145,199,8,14
Wisconsin,GNN,0.50984913,199,145,14
Wisconsin,GNN,0.49824497,199,32,14
Wisconsin,GNN,0.48843935,53,33,14
Wisconsin,GNN,0.5378766,53,216,14
Wisconsin,GNN,0.5004243,53,195,14
Wisconsin,GNN,0.49808487,89,211,14
Wisconsin,GNN,0.4824045,89,216,14
Wisconsin,GNN,0.4816487,89,195,14
Wisconsin,GNN,0.5023165,89,202,14
Wisconsin,GNN,0.50091684,152,57,14
Wisconsin,GNN,0.48809808,152,211,14
Wisconsin,GNN,0.51009285,152,216,14
Wisconsin,GNN,0.48557824,152,12,14
Wisconsin,GNN,0.49479535,152,105,14
Wisconsin,GNN,0.4811141,34,132,14
Wisconsin,GNN,0.5341573,34,104,14
Wisconsin,GNN,0.507251,91,171,14
Wisconsin,GNN,0.5092219,91,123,14
Wisconsin,GNN,0.537471,91,145,14
Wisconsin,GNN,0.5165052,178,41,14
Wisconsin,GNN,0.5189362,178,173,14
Wisconsin,GNN,0.5082777,178,122,14
Wisconsin,GNN,0.49652445,178,180,14
Wisconsin,GNN,0.50625354,241,29,14
Wisconsin,GNN,0.5255854,241,41,14
Wisconsin,GNN,0.48402527,241,51,14
Wisconsin,GNN,0.49941406,113,25,14
Wisconsin,GNN,0.517652,82,25,14
Wisconsin,GNN,0.5048591,25,113,14
Wisconsin,GNN,0.4898097,25,82,14
Wisconsin,GNN,0.4748006,228,25,14
Wisconsin,GNN,0.49824238,156,152,14
Wisconsin,GNN,0.46541303,156,143,14
Wisconsin,GNN,0.5064356,156,172,14
Wisconsin,GNN,0.5156816,156,225,14
Wisconsin,GNN,0.52640754,156,183,14
Wisconsin,GNN,0.5088355,160,67,14
Wisconsin,GNN,0.522432,160,61,14
Wisconsin,GNN,0.53950965,160,232,14
Wisconsin,GNN,0.4805449,116,20,14
Wisconsin,GNN,0.48564443,87,54,14
Wisconsin,GNN,0.5197969,87,229,14
Wisconsin,GNN,0.49116248,127,54,14
Wisconsin,GNN,0.5281999,54,170,14
Wisconsin,GNN,0.5354457,54,2,14
Wisconsin,GNN,0.485919,54,159,14
Wisconsin,GNN,0.5059163,54,119,14
Wisconsin,GNN,0.44886327,54,46,14
Wisconsin,GNN,0.4529997,54,165,14
Wisconsin,GNN,0.49404004,54,129,14
Wisconsin,GNN,0.4963986,150,194,14
Wisconsin,GNN,0.5226567,194,150,14
Wisconsin,GNN,0.47103164,138,100,14
Wisconsin,GNN,0.5465512,106,93,14
Wisconsin,GNN,0.49312145,41,29,14
Wisconsin,GNN,0.5101121,41,178,14
Wisconsin,GNN,0.469812,245,32,14
Wisconsin,GNN,0.48156068,245,168,14
Wisconsin,GNN,0.5433704,245,104,14
Wisconsin,GNN,0.53070027,240,104,14
Wisconsin,GNN,0.49712822,51,241,14
Wisconsin,GNN,0.51845556,51,39,14
Wisconsin,GNN,0.48384452,70,204,14
Wisconsin,GNN,0.51118827,70,52,14
Wisconsin,GNN,0.48164806,39,51,14
Wisconsin,GNN,0.51384616,215,171,14
Wisconsin,GNN,0.4873813,171,215,14
Wisconsin,GNN,0.43505803,171,171,14
Wisconsin,GNN,0.5099045,172,156,14
Wisconsin,GNN,0.5142749,38,145,14
Wisconsin,GNN,0.5162812,145,38,14
Wisconsin,GNN,0.46254364,224,137,14
Wisconsin,GNN,0.46190628,83,20,14
Wisconsin,GNN,0.4783696,83,90,14
Wisconsin,GNN,0.5218246,90,83,14
Wisconsin,GNN,0.45958695,45,97,14
Wisconsin,GNN,0.49756485,45,115,14
Wisconsin,GNN,0.4977781,45,5,14
Wisconsin,GNN,0.54103965,71,204,14
Wisconsin,GNN,0.5204411,71,52,14
Wisconsin,GNN,0.46693438,141,97,14
Wisconsin,GNN,0.4985258,141,115,14
Wisconsin,GNN,0.51100117,141,5,14
Wisconsin,GNN,0.5033647,153,153,14
Wisconsin,GNN,0.5207362,196,32,14
Wisconsin,GNN,0.46675023,32,97,14
Wisconsin,GNN,0.5257549,32,115,14
Wisconsin,GNN,0.51771426,32,5,14
Wisconsin,GNN,0.48576412,225,156,14
Wisconsin,GNN,0.4974608,49,204,14
Wisconsin,GNN,0.49220386,49,52,14
Wisconsin,GNN,0.47766694,162,51,14
Wisconsin,GNN,0.5384449,192,73,14
Wisconsin,GNN,0.5212191,192,112,14
Wisconsin,GNN,0.5082242,192,34,14
Wisconsin,GNN,0.4877354,192,41,14
Wisconsin,GNN,0.4738134,192,125,14
Wisconsin,GNN,0.50699925,192,192,14
Wisconsin,GNN,0.51558995,192,173,14
Wisconsin,GNN,0.5255375,192,140,14
Wisconsin,GNN,0.5086481,192,122,14
Wisconsin,GNN,0.47970945,192,31,14
Wisconsin,GNN,0.49310786,81,97,14
Wisconsin,GNN,0.48461556,81,115,14
Wisconsin,GNN,0.5111662,81,5,14
Wisconsin,GNN,0.5136045,223,89,14
Wisconsin,GNN,0.49712262,223,202,14
Wisconsin,GNN,0.46560004,168,97,14
Wisconsin,GNN,0.47010514,168,115,14
Wisconsin,GNN,0.45925337,168,5,14
Wisconsin,GNN,0.5467403,201,207,14
Wisconsin,GNN,0.49406603,201,8,14
Wisconsin,GNN,0.4846542,26,201,14
Wisconsin,GNN,0.5500051,173,65,14
Wisconsin,GNN,0.46961778,173,26,14
Wisconsin,GNN,0.4818,173,226,14
Wisconsin,GNN,0.5038759,173,182,14
Wisconsin,GNN,0.5323197,173,122,14
Wisconsin,GNN,0.49742523,149,62,14
Wisconsin,GNN,0.499816,24,62,14
Wisconsin,GNN,0.5034345,164,37,14
Wisconsin,GNN,0.4759535,166,191,14
Wisconsin,GNN,0.53453475,249,117,14
Wisconsin,GNN,0.5077306,117,249,14
Wisconsin,GNN,0.5251784,117,117,14
Wisconsin,GNN,0.52216756,28,28,14
Wisconsin,GNN,0.5076885,28,104,14
Wisconsin,GNN,0.52087116,2,54,14
Wisconsin,GNN,0.52622455,68,126,14
Wisconsin,GNN,0.51762986,205,169,14
Wisconsin,GNN,0.49562818,169,205,14
Wisconsin,GNN,0.5051875,169,169,14
Wisconsin,GNN,0.49983424,79,132,14
Wisconsin,GNN,0.51766866,79,29,14
Wisconsin,GNN,0.4581996,79,213,14
Wisconsin,GNN,0.5258889,79,68,14
Wisconsin,GNN,0.5202976,79,79,14
Wisconsin,GNN,0.5035206,79,193,14
Wisconsin,GNN,0.44703504,79,126,14
Wisconsin,GNN,0.51396865,79,69,14
Wisconsin,GNN,0.49137935,148,229,14
Wisconsin,GNN,0.5071691,229,148,14
Wisconsin,GNN,0.51443094,236,97,14
Wisconsin,GNN,0.49632576,236,115,14
Wisconsin,GNN,0.5129484,236,5,14
Wisconsin,GNN,0.52213234,197,84,14
Wisconsin,GNN,0.51753515,197,232,14
Wisconsin,GNN,0.50165695,197,209,14
Wisconsin,GNN,0.50232637,197,37,14
Wisconsin,GNN,0.49537247,197,13,14
Wisconsin,GNN,0.54208344,151,37,14
Wisconsin,GNN,0.5000266,121,42,14
Wisconsin,GNN,0.47217765,121,161,14
Wisconsin,GNN,0.5208131,121,120,14
Wisconsin,GNN,0.5130691,50,230,14
Wisconsin,GNN,0.5283019,50,135,14
Wisconsin,GNN,0.5103817,50,85,14
Wisconsin,GNN,0.49492028,50,72,14
Wisconsin,GNN,0.52247477,50,44,14
Wisconsin,GNN,0.49541333,50,31,14
Wisconsin,GNN,0.49648497,120,121,14
Wisconsin,GNN,0.50078654,120,161,14
Wisconsin,GNN,0.45819598,120,157,14
Wisconsin,GNN,0.5173254,120,120,14
Wisconsin,GNN,0.46066275,154,209,14
Wisconsin,GNN,0.47582412,184,156,14
Wisconsin,GNN,0.49367183,184,75,14
Wisconsin,GNN,0.45576483,21,22,14
Wisconsin,GNN,0.50501597,22,21,14
Wisconsin,GNN,0.49460316,22,22,14
Wisconsin,GNN,0.5045715,210,225,14
Wisconsin,GNN,0.5000296,210,183,14
Wisconsin,GNN,0.51259273,179,158,14
Wisconsin,GNN,0.4981777,75,199,14
Wisconsin,GNN,0.53960156,75,156,14
Wisconsin,GNN,0.47797182,75,172,14
Wisconsin,GNN,0.4986093,75,153,14
Wisconsin,GNN,0.4983577,75,184,14
Wisconsin,GNN,0.47657984,75,183,14
Wisconsin,GNN,0.48057184,75,77,14
Wisconsin,GNN,0.50165904,12,12,14
Wisconsin,GNN,0.45923465,232,209,14
Wisconsin,GNN,0.4970272,66,3,14
Wisconsin,GNN,0.45483887,3,204,14
Wisconsin,GNN,0.4904905,3,52,14
Wisconsin,GNN,0.4399419,146,136,14
Wisconsin,GNN,0.5015297,222,20,14
Wisconsin,GNN,0.5098254,5,32,14
Wisconsin,GNN,0.48140538,101,97,14
Wisconsin,GNN,0.56194115,101,115,14
Wisconsin,GNN,0.55238205,101,5,14
Wisconsin,GNN,0.4840233,140,140,14
Wisconsin,GNN,0.5444111,226,41,14
Wisconsin,GNN,0.51908314,119,129,14
Wisconsin,GNN,0.48597643,46,54,14
Wisconsin,GNN,0.47351116,46,119,14
Wisconsin,GNN,0.4391381,46,129,14
Wisconsin,GNN,0.50764436,165,159,14
Wisconsin,GNN,0.5005788,165,129,14
Wisconsin,GNN,0.46403676,129,54,14
Wisconsin,GNN,0.5108813,129,159,14
Wisconsin,GNN,0.48465073,129,119,14
Wisconsin,GNN,0.54091614,129,46,14
Wisconsin,GNN,0.5063999,129,165,14
Wisconsin,GNN,0.51409715,78,87,14
Wisconsin,GNN,0.4986916,189,171,14
Wisconsin,GNN,0.4982895,189,93,14
Wisconsin,GNN,0.50727165,92,163,14
Wisconsin,GNN,0.4958574,92,170,14
Wisconsin,GNN,0.4941823,92,161,14
Wisconsin,GNN,0.5129394,92,93,14
Wisconsin,GNN,0.5359791,11,87,14
Wisconsin,GNN,0.4611137,11,127,14
Wisconsin,GNN,0.5043398,47,11,14
Wisconsin,GNN,0.51333714,126,29,14
Wisconsin,GNN,0.50857115,126,68,14
Wisconsin,GNN,0.50581706,126,69,14
Wisconsin,GNN,0.49454275,214,37,14
Wisconsin,GNN,0.47803837,37,191,14
Wisconsin,GNN,0.49179596,37,214,14
Wisconsin,GNN,0.4698202,37,37,14
Wisconsin,GNN,0.48217908,122,178,14
Wisconsin,GNN,0.5100842,122,41,14
Wisconsin,GNN,0.5132307,130,139,14
Wisconsin,GNN,0.53916454,130,18,14
