Source,Explainer,Probability,P1,P2,Run
Texas,GNN,0.5032538,56,24,15
Texas,GNN,0.50367653,56,43,15
Texas,GNN,0.50349176,56,5,15
Texas,GNN,0.43063095,56,81,15
Texas,GNN,0.5581424,56,147,15
Texas,GNN,0.46402034,84,31,15
Texas,GNN,0.48639938,84,23,15
Texas,GNN,0.48557797,84,153,15
Texas,GNN,0.54110307,84,127,15
Texas,GNN,0.4932588,84,34,15
Texas,GNN,0.5106516,84,62,15
Texas,GNN,0.5332117,84,47,15
Texas,GNN,0.5114402,84,147,15
Texas,GNN,0.5178402,39,140,15
Texas,GNN,0.46746022,106,9,15
Texas,GNN,0.4730475,89,151,15
Texas,GNN,0.50214916,61,84,15
Texas,GNN,0.50135946,114,49,15
Texas,GNN,0.54158974,83,39,15
Texas,GNN,0.455973,83,140,15
Texas,GNN,0.5174859,83,37,15
Texas,GNN,0.47466767,125,54,15
Texas,GNN,0.46933824,64,82,15
Texas,GNN,0.50492245,10,108,15
Texas,GNN,0.48533636,182,29,15
Texas,GNN,0.45746785,140,39,15
Texas,GNN,0.5314586,140,83,15
Texas,GNN,0.48497596,140,90,15
Texas,GNN,0.5181284,45,45,15
Texas,GNN,0.46501726,45,108,15
Texas,GNN,0.46665454,108,45,15
Texas,GNN,0.49386254,108,11,15
Texas,GNN,0.5195055,108,72,15
Texas,GNN,0.48162344,73,73,15
Texas,GNN,0.53412163,73,158,15
Texas,GNN,0.52909577,73,66,15
Texas,GNN,0.46024603,158,73,15
Texas,GNN,0.50930715,107,108,15
Texas,GNN,0.47378227,126,18,15
Texas,GNN,0.5180501,126,16,15
Texas,GNN,0.4414515,126,29,15
Texas,GNN,0.51502275,57,22,15
Texas,GNN,0.5044589,57,67,15
Texas,GNN,0.4557164,57,170,15
Texas,GNN,0.50833297,57,165,15
Texas,GNN,0.4827258,57,110,15
Texas,GNN,0.48061565,57,15,15
Texas,GNN,0.50875276,57,65,15
Texas,GNN,0.5336929,59,159,15
Texas,GNN,0.47712958,59,16,15
Texas,GNN,0.511944,120,140,15
Texas,GNN,0.4878218,120,156,15
Texas,GNN,0.49097636,156,156,15
Texas,GNN,0.5198262,99,94,15
Texas,GNN,0.5168516,99,132,15
Texas,GNN,0.52705705,99,79,15
Texas,GNN,0.5162398,90,140,15
Texas,GNN,0.49051479,90,90,15
Texas,GNN,0.52613705,63,58,15
Texas,GNN,0.48833326,175,175,15
Texas,GNN,0.5390027,85,16,15
Texas,GNN,0.5106406,111,85,15
Texas,GNN,0.5096375,0,58,15
Texas,GNN,0.50000155,0,121,15
Texas,GNN,0.4725906,141,116,15
Texas,GNN,0.49728492,141,48,15
Texas,GNN,0.4653937,116,76,15
Texas,GNN,0.50132835,54,125,15
Texas,GNN,0.52090234,139,18,15
Texas,GNN,0.46650547,18,126,15
Texas,GNN,0.491731,172,113,15
Texas,GNN,0.48441237,1,80,15
Texas,GNN,0.5212081,148,148,15
Texas,GNN,0.49374354,148,146,15
Texas,GNN,0.5300144,148,159,15
Texas,GNN,0.4883561,134,134,15
Texas,GNN,0.48513663,144,82,15
Texas,GNN,0.48525012,105,144,15
Texas,GNN,0.47193593,180,84,15
Texas,GNN,0.46479994,180,180,15
Texas,GNN,0.5057475,180,47,15
Texas,GNN,0.5087406,180,66,15
Texas,GNN,0.5059977,60,21,15
Texas,GNN,0.4980502,60,16,15
Texas,GNN,0.4756358,36,21,15
Texas,GNN,0.49621195,36,60,15
Texas,GNN,0.49458274,74,22,15
Texas,GNN,0.5396194,74,48,15
Texas,GNN,0.54012907,46,95,15
Texas,GNN,0.5355088,4,164,15
Texas,GNN,0.4475672,4,66,15
Texas,GNN,0.4775071,4,146,15
Texas,GNN,0.47589648,164,146,15
Texas,GNN,0.4739365,11,94,15
Texas,GNN,0.5452021,11,108,15
Texas,GNN,0.5117051,80,66,15
Texas,GNN,0.4753864,176,80,15
Texas,GNN,0.52025807,28,80,15
Texas,GNN,0.47332937,28,146,15
Texas,GNN,0.48542634,122,167,15
Texas,GNN,0.48892412,163,163,15
Texas,GNN,0.51588225,163,58,15
Texas,GNN,0.464766,79,82,15
Texas,GNN,0.4725325,23,127,15
Texas,GNN,0.5318561,23,147,15
Texas,GNN,0.50927633,151,89,15
Texas,GNN,0.4871543,151,66,15
Texas,GNN,0.43273163,151,152,15
Texas,GNN,0.53457046,133,64,15
Texas,GNN,0.50956225,133,178,15
Texas,GNN,0.5092264,133,82,15
Texas,GNN,0.472998,133,16,15
Texas,GNN,0.45133996,173,84,15
Texas,GNN,0.48741585,173,96,15
Texas,GNN,0.55726343,173,175,15
Texas,GNN,0.5203047,173,131,15
Texas,GNN,0.4663677,173,55,15
Texas,GNN,0.49261257,173,145,15
Texas,GNN,0.49719268,173,8,15
Texas,GNN,0.43640202,131,84,15
Texas,GNN,0.5270994,131,138,15
Texas,GNN,0.51142234,131,168,15
Texas,GNN,0.5102067,131,100,15
Texas,GNN,0.49623626,131,66,15
Texas,GNN,0.4584099,168,131,15
Texas,GNN,0.47132424,100,131,15
Texas,GNN,0.48866996,51,116,15
Texas,GNN,0.49860474,161,116,15
Texas,GNN,0.52048934,2,8,15
Texas,GNN,0.46295992,127,84,15
Texas,GNN,0.4954976,127,31,15
Texas,GNN,0.51021165,127,23,15
Texas,GNN,0.4793888,127,153,15
Texas,GNN,0.43960372,127,62,15
Texas,GNN,0.54971963,127,171,15
Texas,GNN,0.5020846,127,55,15
Texas,GNN,0.52625924,127,129,15
Texas,GNN,0.51750886,34,84,15
Texas,GNN,0.51501673,34,34,15
Texas,GNN,0.4821002,34,66,15
Texas,GNN,0.5024766,42,93,15
Texas,GNN,0.46752837,42,34,15
Texas,GNN,0.4830094,7,14,15
Texas,GNN,0.49825978,7,34,15
Texas,GNN,0.444193,78,34,15
Texas,GNN,0.49051833,78,146,15
Texas,GNN,0.5496908,50,68,15
Texas,GNN,0.4955672,50,34,15
Texas,GNN,0.5408415,50,150,15
Texas,GNN,0.48943383,58,163,15
Texas,GNN,0.523697,58,119,15
Texas,GNN,0.463394,58,13,15
Texas,GNN,0.49668458,58,102,15
Texas,GNN,0.47223252,58,88,15
Texas,GNN,0.46434748,67,67,15
Texas,GNN,0.54382277,177,84,15
Texas,GNN,0.5081734,177,156,15
Texas,GNN,0.52464586,177,167,15
Texas,GNN,0.4916343,82,64,15
Texas,GNN,0.48766044,82,144,15
Texas,GNN,0.4654546,82,79,15
Texas,GNN,0.47395012,82,133,15
Texas,GNN,0.53877753,47,84,15
Texas,GNN,0.5243411,47,180,15
Texas,GNN,0.4692057,95,157,15
Texas,GNN,0.5461415,95,46,15
Texas,GNN,0.5148183,95,95,15
Texas,GNN,0.5024211,95,66,15
Texas,GNN,0.46947104,95,76,15
Texas,GNN,0.5273961,66,86,15
Texas,GNN,0.4751917,72,108,15
Texas,GNN,0.52837425,171,84,15
Texas,GNN,0.49233097,171,66,15
Texas,GNN,0.4928684,171,113,15
Texas,GNN,0.5395357,171,6,15
Texas,GNN,0.48758352,171,129,15
Texas,GNN,0.49414602,17,29,15
Texas,GNN,0.5189424,86,86,15
Texas,GNN,0.5156067,53,71,15
Texas,GNN,0.52880347,117,146,15
Texas,GNN,0.49394414,87,116,15
Texas,GNN,0.473813,159,59,15
Texas,GNN,0.49898472,159,150,15
Texas,GNN,0.4791312,159,44,15
Texas,GNN,0.51132315,119,58,15
Texas,GNN,0.5342353,55,116,15
Texas,GNN,0.49879187,30,146,15
Texas,GNN,0.52926755,30,159,15
Texas,GNN,0.500971,25,84,15
Texas,GNN,0.45639765,25,167,15
Texas,GNN,0.52403605,145,168,15
Texas,GNN,0.50288504,160,116,15
Texas,GNN,0.49038345,40,24,15
Texas,GNN,0.5780298,13,58,15
Texas,GNN,0.4933838,13,13,15
Texas,GNN,0.50208306,123,16,15
Texas,GNN,0.46696648,44,159,15
Texas,GNN,0.47689044,70,147,15
Texas,GNN,0.51846373,15,22,15
Texas,GNN,0.5253367,15,165,15
Texas,GNN,0.51469815,15,16,15
Texas,GNN,0.49879923,15,15,15
Texas,GNN,0.47818995,15,65,15
Texas,GNN,0.4868697,92,15,15
Texas,GNN,0.5191293,20,115,15
Texas,GNN,0.47222912,20,16,15
Texas,GNN,0.497901,20,15,15
Texas,GNN,0.4877894,20,5,15
Texas,GNN,0.4840523,174,15,15
Texas,GNN,0.5323379,75,116,15
Texas,GNN,0.5023611,41,84,15
Texas,GNN,0.4762145,41,104,15
Texas,GNN,0.48646903,41,118,15
Texas,GNN,0.5287888,41,66,15
Texas,GNN,0.48054692,162,66,15
Texas,GNN,0.48658192,162,29,15
Texas,GNN,0.5395339,101,5,15
Texas,GNN,0.47836092,29,97,15
Texas,GNN,0.5266934,29,17,15
Texas,GNN,0.4423759,29,162,15
Texas,GNN,0.48094103,102,58,15
Texas,GNN,0.48309374,102,66,15
Texas,GNN,0.5106607,102,102,15
Texas,GNN,0.5168543,88,102,15
Texas,GNN,0.4759588,130,24,15
Texas,GNN,0.48046833,81,58,15
Texas,GNN,0.4678592,56,84,16
Texas,GNN,0.51573914,56,39,16
Texas,GNN,0.51223236,56,9,16
Texas,GNN,0.4964768,56,77,16
Texas,GNN,0.52734464,56,89,16
Texas,GNN,0.47491908,56,61,16
Texas,GNN,0.48720443,56,125,16
Texas,GNN,0.5180779,56,94,16
Texas,GNN,0.49567434,56,64,16
Texas,GNN,0.505707,56,52,16
Texas,GNN,0.47501853,56,27,16
Texas,GNN,0.45276713,56,112,16
Texas,GNN,0.5257176,56,21,16
Texas,GNN,0.48922464,56,154,16
Texas,GNN,0.49204457,56,31,16
Texas,GNN,0.47051275,56,109,16
Texas,GNN,0.5037033,56,57,16
Texas,GNN,0.5052892,56,59,16
Texas,GNN,0.48547018,56,22,16
Texas,GNN,0.46335733,56,90,16
Texas,GNN,0.5101578,56,68,16
Texas,GNN,0.520679,56,91,16
Texas,GNN,0.52544874,56,63,16
Texas,GNN,0.4692463,56,85,16
Texas,GNN,0.4486983,56,116,16
Texas,GNN,0.47579795,56,32,16
Texas,GNN,0.46830767,56,143,16
Texas,GNN,0.49109685,56,181,16
Texas,GNN,0.47293383,56,54,16
Texas,GNN,0.516321,56,69,16
Texas,GNN,0.53000253,56,3,16
Texas,GNN,0.477869,56,139,16
Texas,GNN,0.526422,56,104,16
Texas,GNN,0.48702845,56,128,16
Texas,GNN,0.501052,56,137,16
Texas,GNN,0.4802525,56,172,16
Texas,GNN,0.53481686,56,93,16
Texas,GNN,0.46962044,56,179,16
Texas,GNN,0.48601323,56,132,16
Texas,GNN,0.49321234,56,134,16
Texas,GNN,0.52729654,56,178,16
Texas,GNN,0.5031075,56,144,16
Texas,GNN,0.51102424,56,74,16
Texas,GNN,0.5070909,56,46,16
Texas,GNN,0.46690384,56,11,16
Texas,GNN,0.4765308,56,80,16
Texas,GNN,0.5184621,56,124,16
Texas,GNN,0.5197238,56,135,16
Texas,GNN,0.45030367,56,97,16
Texas,GNN,0.49009562,56,98,16
Texas,GNN,0.4578899,56,79,16
Texas,GNN,0.51699746,56,23,16
Texas,GNN,0.49822304,56,118,16
Texas,GNN,0.53681254,56,167,16
Texas,GNN,0.44311705,56,131,16
Texas,GNN,0.51492727,56,153,16
Texas,GNN,0.5230997,56,33,16
Texas,GNN,0.49456677,56,149,16
Texas,GNN,0.49507266,56,161,16
Texas,GNN,0.53472143,56,127,16
Texas,GNN,0.50420123,56,34,16
Texas,GNN,0.49927115,56,136,16
Texas,GNN,0.51327384,56,169,16
Texas,GNN,0.52471334,56,150,16
Texas,GNN,0.48850068,56,62,16
Texas,GNN,0.47854966,56,26,16
Texas,GNN,0.52159876,56,82,16
Texas,GNN,0.45354193,56,12,16
Texas,GNN,0.5090437,56,47,16
Texas,GNN,0.4995521,56,166,16
Texas,GNN,0.49741054,56,171,16
Texas,GNN,0.4951823,56,6,16
Texas,GNN,0.52714527,56,17,16
Texas,GNN,0.4993854,56,53,16
Texas,GNN,0.4967909,56,117,16
Texas,GNN,0.5015736,56,87,16
Texas,GNN,0.47416925,56,146,16
Texas,GNN,0.5253892,56,49,16
Texas,GNN,0.47915494,56,159,16
Texas,GNN,0.51531774,56,119,16
Texas,GNN,0.47171512,56,170,16
Texas,GNN,0.4891351,56,38,16
Texas,GNN,0.5096646,56,55,16
Texas,GNN,0.4707806,56,30,16
Texas,GNN,0.47607818,56,165,16
Texas,GNN,0.46613228,56,103,16
Texas,GNN,0.5017215,56,155,16
Texas,GNN,0.46754456,56,110,16
Texas,GNN,0.46978286,56,16,16
Texas,GNN,0.446269,56,44,16
Texas,GNN,0.49910563,56,75,16
Texas,GNN,0.42978507,56,41,16
Texas,GNN,0.46103036,56,29,16
Texas,GNN,0.5169489,56,35,16
Texas,GNN,0.4937913,56,65,16
Texas,GNN,0.43748656,56,19,16
Texas,GNN,0.48708993,56,142,16
Texas,GNN,0.51954573,56,129,16
Texas,GNN,0.47996992,56,37,16
Texas,GNN,0.50437623,56,24,16
Texas,GNN,0.50709146,56,43,16
Texas,GNN,0.49253038,56,5,16
Texas,GNN,0.48849535,56,81,16
Texas,GNN,0.5162893,56,147,16
Texas,GNN,0.47415212,84,31,16
Texas,GNN,0.5007919,84,23,16
Texas,GNN,0.4433771,84,153,16
Texas,GNN,0.47052413,84,127,16
Texas,GNN,0.49774405,84,34,16
Texas,GNN,0.48792514,84,62,16
Texas,GNN,0.49278626,84,47,16
Texas,GNN,0.49740016,84,147,16
Texas,GNN,0.5185722,39,140,16
Texas,GNN,0.4983988,106,9,16
Texas,GNN,0.5242466,89,151,16
Texas,GNN,0.5159321,61,84,16
Texas,GNN,0.47415456,114,49,16
Texas,GNN,0.4836794,83,39,16
Texas,GNN,0.49945784,83,140,16
Texas,GNN,0.49730968,83,37,16
Texas,GNN,0.53334665,125,54,16
Texas,GNN,0.48781368,64,82,16
Texas,GNN,0.48508674,10,108,16
Texas,GNN,0.49149773,182,29,16
Texas,GNN,0.5145335,140,39,16
Texas,GNN,0.5526586,140,83,16
Texas,GNN,0.45771736,140,90,16
Texas,GNN,0.50682133,45,45,16
Texas,GNN,0.50261956,45,108,16
Texas,GNN,0.45369822,108,45,16
Texas,GNN,0.532938,108,11,16
Texas,GNN,0.46137822,108,72,16
Texas,GNN,0.4692667,73,73,16
Texas,GNN,0.4983647,73,158,16
Texas,GNN,0.43739006,73,66,16
Texas,GNN,0.5024201,158,73,16
Texas,GNN,0.4777291,107,108,16
Texas,GNN,0.539762,126,18,16
Texas,GNN,0.5256483,126,16,16
Texas,GNN,0.502717,126,29,16
Texas,GNN,0.4704384,57,22,16
Texas,GNN,0.4882445,57,67,16
Texas,GNN,0.53145766,57,170,16
Texas,GNN,0.50445455,57,165,16
Texas,GNN,0.5189346,57,110,16
Texas,GNN,0.45701683,57,15,16
Texas,GNN,0.45856318,57,65,16
Texas,GNN,0.47888875,59,159,16
Texas,GNN,0.4807088,59,16,16
Texas,GNN,0.45402896,120,140,16
Texas,GNN,0.51857114,120,156,16
Texas,GNN,0.51144934,156,156,16
Texas,GNN,0.5072026,99,94,16
Texas,GNN,0.5424807,99,132,16
Texas,GNN,0.5307812,99,79,16
Texas,GNN,0.46361437,90,140,16
Texas,GNN,0.50513864,90,90,16
Texas,GNN,0.4562154,63,58,16
Texas,GNN,0.5157993,175,175,16
Texas,GNN,0.4532412,85,16,16
Texas,GNN,0.53536785,111,85,16
Texas,GNN,0.49426347,0,58,16
Texas,GNN,0.46551147,0,121,16
Texas,GNN,0.49673104,141,116,16
Texas,GNN,0.5033381,141,48,16
Texas,GNN,0.5311471,116,76,16
Texas,GNN,0.47283572,54,125,16
Texas,GNN,0.5268518,139,18,16
Texas,GNN,0.47810847,18,126,16
Texas,GNN,0.4624145,172,113,16
Texas,GNN,0.4657131,1,80,16
Texas,GNN,0.4698798,148,148,16
Texas,GNN,0.52645135,148,146,16
Texas,GNN,0.46074858,148,159,16
Texas,GNN,0.5055109,134,134,16
Texas,GNN,0.5257021,144,82,16
Texas,GNN,0.48055106,105,144,16
Texas,GNN,0.5080682,180,84,16
Texas,GNN,0.51061654,180,180,16
Texas,GNN,0.43945178,180,47,16
Texas,GNN,0.48175272,180,66,16
Texas,GNN,0.4573997,60,21,16
Texas,GNN,0.5137756,60,16,16
Texas,GNN,0.49859342,36,21,16
Texas,GNN,0.5001537,36,60,16
Texas,GNN,0.44102243,74,22,16
Texas,GNN,0.4925113,74,48,16
Texas,GNN,0.4595575,46,95,16
Texas,GNN,0.54025596,4,164,16
Texas,GNN,0.48424724,4,66,16
Texas,GNN,0.500048,4,146,16
Texas,GNN,0.5087863,164,146,16
Texas,GNN,0.502488,11,94,16
Texas,GNN,0.53797203,11,108,16
Texas,GNN,0.47095895,80,66,16
Texas,GNN,0.48658475,176,80,16
Texas,GNN,0.5050405,28,80,16
Texas,GNN,0.5098128,28,146,16
Texas,GNN,0.525889,122,167,16
Texas,GNN,0.4720092,163,163,16
Texas,GNN,0.4867279,163,58,16
Texas,GNN,0.526143,79,82,16
Texas,GNN,0.46119452,23,127,16
Texas,GNN,0.5140298,23,147,16
Texas,GNN,0.49711436,151,89,16
Texas,GNN,0.48397243,151,66,16
Texas,GNN,0.49088827,151,152,16
Texas,GNN,0.48892105,133,64,16
Texas,GNN,0.49175036,133,178,16
Texas,GNN,0.47437793,133,82,16
Texas,GNN,0.4963966,133,16,16
Texas,GNN,0.49598864,173,84,16
Texas,GNN,0.4743788,173,96,16
Texas,GNN,0.53588206,173,175,16
Texas,GNN,0.4645103,173,131,16
Texas,GNN,0.50798404,173,55,16
Texas,GNN,0.492226,173,145,16
Texas,GNN,0.5546616,173,8,16
Texas,GNN,0.49836576,131,84,16
Texas,GNN,0.54553527,131,138,16
Texas,GNN,0.5004516,131,168,16
Texas,GNN,0.48571697,131,100,16
Texas,GNN,0.52281004,131,66,16
Texas,GNN,0.46436042,168,131,16
Texas,GNN,0.44814834,100,131,16
Texas,GNN,0.46511704,51,116,16
Texas,GNN,0.48230094,161,116,16
Texas,GNN,0.4921888,2,8,16
Texas,GNN,0.56796366,127,84,16
Texas,GNN,0.48147494,127,31,16
Texas,GNN,0.47659436,127,23,16
Texas,GNN,0.47683755,127,153,16
Texas,GNN,0.49709022,127,62,16
Texas,GNN,0.5193829,127,171,16
Texas,GNN,0.47586668,127,55,16
Texas,GNN,0.53274816,127,129,16
Texas,GNN,0.47880554,34,84,16
Texas,GNN,0.4703977,34,34,16
Texas,GNN,0.5604359,34,66,16
Texas,GNN,0.4588204,42,93,16
Texas,GNN,0.4917076,42,34,16
Texas,GNN,0.49946812,7,14,16
Texas,GNN,0.5538536,7,34,16
Texas,GNN,0.48984194,78,34,16
Texas,GNN,0.45425415,78,146,16
Texas,GNN,0.48692355,50,68,16
Texas,GNN,0.53652924,50,34,16
Texas,GNN,0.4729229,50,150,16
Texas,GNN,0.4903202,58,163,16
Texas,GNN,0.5298016,58,119,16
Texas,GNN,0.50566816,58,13,16
Texas,GNN,0.51439285,58,102,16
Texas,GNN,0.52315915,58,88,16
Texas,GNN,0.46469453,67,67,16
Texas,GNN,0.50301075,177,84,16
Texas,GNN,0.50363004,177,156,16
Texas,GNN,0.5041789,177,167,16
Texas,GNN,0.4666398,82,64,16
Texas,GNN,0.4655248,82,144,16
Texas,GNN,0.5209619,82,79,16
Texas,GNN,0.5127045,82,133,16
Texas,GNN,0.5222379,47,84,16
Texas,GNN,0.4702863,47,180,16
Texas,GNN,0.48035848,95,157,16
Texas,GNN,0.5047967,95,46,16
Texas,GNN,0.5149332,95,95,16
Texas,GNN,0.49731123,95,66,16
Texas,GNN,0.52855015,95,76,16
Texas,GNN,0.51213264,66,86,16
Texas,GNN,0.47766715,72,108,16
Texas,GNN,0.50177824,171,84,16
Texas,GNN,0.48103154,171,66,16
Texas,GNN,0.50729406,171,113,16
Texas,GNN,0.5425683,171,6,16
Texas,GNN,0.48236573,171,129,16
Texas,GNN,0.46252832,17,29,16
Texas,GNN,0.47034433,86,86,16
Texas,GNN,0.50469154,53,71,16
Texas,GNN,0.5337002,117,146,16
Texas,GNN,0.47130686,87,116,16
Texas,GNN,0.5379236,159,59,16
Texas,GNN,0.54898536,159,150,16
Texas,GNN,0.48229328,159,44,16
Texas,GNN,0.46776977,119,58,16
Texas,GNN,0.5162418,55,116,16
Texas,GNN,0.49468845,30,146,16
Texas,GNN,0.5059229,30,159,16
Texas,GNN,0.45511892,25,84,16
Texas,GNN,0.52427816,25,167,16
Texas,GNN,0.48113003,145,168,16
Texas,GNN,0.51518124,160,116,16
Texas,GNN,0.4779796,40,24,16
Texas,GNN,0.46137527,13,58,16
Texas,GNN,0.41925147,13,13,16
Texas,GNN,0.5238492,123,16,16
Texas,GNN,0.5598853,44,159,16
Texas,GNN,0.5136436,70,147,16
Texas,GNN,0.46715838,15,22,16
Texas,GNN,0.4728288,15,165,16
Texas,GNN,0.48946685,15,16,16
Texas,GNN,0.5516645,15,15,16
Texas,GNN,0.47629583,15,65,16
Texas,GNN,0.4957962,92,15,16
Texas,GNN,0.49538326,20,115,16
Texas,GNN,0.52363515,20,16,16
Texas,GNN,0.48970744,20,15,16
Texas,GNN,0.47911417,20,5,16
Texas,GNN,0.47362992,174,15,16
Texas,GNN,0.5116904,75,116,16
Texas,GNN,0.4636118,41,84,16
Texas,GNN,0.5065847,41,104,16
Texas,GNN,0.5173681,41,118,16
Texas,GNN,0.5267311,41,66,16
Texas,GNN,0.49545875,162,66,16
Texas,GNN,0.48179516,162,29,16
Texas,GNN,0.46257812,101,5,16
Texas,GNN,0.4343136,29,97,16
Texas,GNN,0.49058488,29,17,16
Texas,GNN,0.44333902,29,162,16
Texas,GNN,0.48191664,102,58,16
Texas,GNN,0.44565156,102,66,16
Texas,GNN,0.5074972,102,102,16
Texas,GNN,0.48593345,88,102,16
Texas,GNN,0.4943969,130,24,16
Texas,GNN,0.51062703,81,58,16
Texas,GNN,0.525404,56,84,17
Texas,GNN,0.51276845,56,39,17
Texas,GNN,0.53727585,56,9,17
Texas,GNN,0.4666561,56,77,17
Texas,GNN,0.49253374,56,89,17
Texas,GNN,0.48108312,56,61,17
Texas,GNN,0.47711828,56,125,17
Texas,GNN,0.5128077,56,94,17
Texas,GNN,0.4793505,56,64,17
Texas,GNN,0.4896713,56,52,17
Texas,GNN,0.51148313,56,27,17
Texas,GNN,0.5473203,56,112,17
Texas,GNN,0.52482325,56,21,17
Texas,GNN,0.49492696,56,154,17
Texas,GNN,0.48505035,56,31,17
Texas,GNN,0.51752764,56,109,17
Texas,GNN,0.5459735,56,57,17
Texas,GNN,0.4884156,56,59,17
Texas,GNN,0.46682698,56,22,17
Texas,GNN,0.4245447,56,90,17
Texas,GNN,0.48359236,56,68,17
Texas,GNN,0.48552272,56,91,17
Texas,GNN,0.52057153,56,63,17
Texas,GNN,0.49144503,56,85,17
Texas,GNN,0.4927069,56,116,17
Texas,GNN,0.50528073,56,32,17
Texas,GNN,0.49181136,56,143,17
Texas,GNN,0.49029145,56,181,17
Texas,GNN,0.50325894,56,54,17
Texas,GNN,0.5554012,56,69,17
Texas,GNN,0.44375858,56,3,17
Texas,GNN,0.5016811,56,139,17
Texas,GNN,0.47105125,56,104,17
Texas,GNN,0.46227682,56,128,17
Texas,GNN,0.5052261,56,137,17
Texas,GNN,0.49185368,56,172,17
Texas,GNN,0.5112222,56,93,17
Texas,GNN,0.49548343,56,179,17
Texas,GNN,0.4961158,56,132,17
Texas,GNN,0.49870184,56,134,17
Texas,GNN,0.5112825,56,178,17
Texas,GNN,0.5145097,56,144,17
Texas,GNN,0.5028499,56,74,17
Texas,GNN,0.537979,56,46,17
Texas,GNN,0.46302274,56,11,17
Texas,GNN,0.47371957,56,80,17
Texas,GNN,0.4950556,56,124,17
Texas,GNN,0.47104672,56,135,17
Texas,GNN,0.4469237,56,97,17
Texas,GNN,0.4915414,56,98,17
Texas,GNN,0.46377355,56,79,17
Texas,GNN,0.4900764,56,23,17
Texas,GNN,0.51803243,56,118,17
Texas,GNN,0.46599883,56,167,17
Texas,GNN,0.44609937,56,131,17
Texas,GNN,0.51244944,56,153,17
Texas,GNN,0.5044981,56,33,17
Texas,GNN,0.53253806,56,149,17
Texas,GNN,0.5156527,56,161,17
Texas,GNN,0.48406252,56,127,17
Texas,GNN,0.5049293,56,34,17
Texas,GNN,0.48188943,56,136,17
Texas,GNN,0.50703436,56,169,17
Texas,GNN,0.5239948,56,150,17
Texas,GNN,0.50878793,56,62,17
Texas,GNN,0.48961893,56,26,17
Texas,GNN,0.4610412,56,82,17
Texas,GNN,0.4656716,56,12,17
Texas,GNN,0.518126,56,47,17
Texas,GNN,0.46964502,56,166,17
Texas,GNN,0.5606919,56,171,17
Texas,GNN,0.47832355,56,6,17
Texas,GNN,0.44354394,56,17,17
Texas,GNN,0.4941725,56,53,17
Texas,GNN,0.49862123,56,117,17
Texas,GNN,0.44564956,56,87,17
Texas,GNN,0.48997694,56,146,17
Texas,GNN,0.4835617,56,49,17
Texas,GNN,0.4383263,56,159,17
Texas,GNN,0.4868661,56,119,17
Texas,GNN,0.51634,56,170,17
Texas,GNN,0.45672363,56,38,17
Texas,GNN,0.4645462,56,55,17
Texas,GNN,0.4941683,56,30,17
Texas,GNN,0.5169959,56,165,17
Texas,GNN,0.43366367,56,103,17
Texas,GNN,0.5189465,56,155,17
Texas,GNN,0.5310676,56,110,17
Texas,GNN,0.50423247,56,16,17
Texas,GNN,0.47188365,56,44,17
Texas,GNN,0.49405026,56,75,17
Texas,GNN,0.5015392,56,41,17
Texas,GNN,0.48451692,56,29,17
Texas,GNN,0.5109588,56,35,17
Texas,GNN,0.4601302,56,65,17
Texas,GNN,0.46949032,56,19,17
Texas,GNN,0.5177813,56,142,17
Texas,GNN,0.4836732,56,129,17
Texas,GNN,0.4660173,56,37,17
Texas,GNN,0.4760201,56,24,17
Texas,GNN,0.5029124,56,43,17
Texas,GNN,0.5068064,56,5,17
Texas,GNN,0.5246899,56,81,17
Texas,GNN,0.5422462,56,147,17
Texas,GNN,0.53821534,84,31,17
Texas,GNN,0.50044906,84,23,17
Texas,GNN,0.4782286,84,153,17
Texas,GNN,0.5011015,84,127,17
Texas,GNN,0.5053912,84,34,17
Texas,GNN,0.49372077,84,62,17
Texas,GNN,0.48706606,84,47,17
Texas,GNN,0.5022207,84,147,17
Texas,GNN,0.4732403,39,140,17
Texas,GNN,0.48788285,106,9,17
Texas,GNN,0.51882136,89,151,17
Texas,GNN,0.47961313,61,84,17
Texas,GNN,0.4939935,114,49,17
Texas,GNN,0.5217116,83,39,17
Texas,GNN,0.48175815,83,140,17
Texas,GNN,0.4809819,83,37,17
Texas,GNN,0.47173548,125,54,17
Texas,GNN,0.5149595,64,82,17
Texas,GNN,0.45532048,10,108,17
Texas,GNN,0.4679516,182,29,17
Texas,GNN,0.49578825,140,39,17
Texas,GNN,0.52317846,140,83,17
Texas,GNN,0.46203348,140,90,17
Texas,GNN,0.48778266,45,45,17
Texas,GNN,0.46141943,45,108,17
Texas,GNN,0.49694133,108,45,17
Texas,GNN,0.48763525,108,11,17
Texas,GNN,0.47042313,108,72,17
Texas,GNN,0.4800638,73,73,17
Texas,GNN,0.50263745,73,158,17
Texas,GNN,0.50174886,73,66,17
Texas,GNN,0.5371982,158,73,17
Texas,GNN,0.5037242,107,108,17
Texas,GNN,0.5152813,126,18,17
Texas,GNN,0.5364286,126,16,17
Texas,GNN,0.51160204,126,29,17
Texas,GNN,0.54396284,57,22,17
Texas,GNN,0.49531388,57,67,17
Texas,GNN,0.5054692,57,170,17
Texas,GNN,0.5281874,57,165,17
Texas,GNN,0.5058843,57,110,17
Texas,GNN,0.510792,57,15,17
Texas,GNN,0.5046357,57,65,17
Texas,GNN,0.49451265,59,159,17
Texas,GNN,0.5026301,59,16,17
