,Probability,GT,P1,P2,Run
708,0.4724105,0.0,10536,10529,15
709,0.59429675,1.0,10537,10529,15
710,0.5868311,1.0,10537,12616,15
711,0.5117259,1.0,10538,10530,15
712,0.5553704,1.0,10538,10535,15
713,0.5454638,0.0,10539,10535,15
714,0.6043445,0.0,10540,10535,15
715,0.55007136,1.0,12615,12616,15
716,0.52701193,1.0,12615,12617,15
717,0.624168,1.0,12616,10537,15
718,0.52884966,1.0,12616,12615,15
719,0.5399519,1.0,12616,12618,15
720,0.5126123,1.0,12617,12615,15
721,0.5285854,1.0,12617,12618,15
722,0.66961545,1.0,12617,12619,15
723,0.57264006,1.0,12618,12616,15
724,0.5502903,1.0,12618,12617,15
725,0.68178564,1.0,12618,12619,15
726,0.6038042,0.0,12618,12624,15
727,0.5470217,0.0,12618,12625,15
728,0.5517836,1.0,12619,12617,15
729,0.5391914,1.0,12619,12618,15
730,0.5379011,0.0,12624,12618,15
731,0.46731424,0.0,12625,12618,15
732,0.65842426,1.0,866,867,16
733,0.55847317,1.0,866,868,16
734,0.64030033,1.0,867,866,16
735,0.61000675,1.0,867,869,16
736,0.62308615,1.0,868,866,16
737,0.5852302,1.0,868,869,16
738,0.6088148,1.0,868,871,16
739,0.617358,0.0,868,9144,16
740,0.63045466,1.0,869,867,16
741,0.5328724,1.0,869,868,16
742,0.6121507,1.0,869,871,16
743,0.65411204,0.0,869,872,16
744,0.5444779,1.0,871,868,16
745,0.5967819,1.0,871,869,16
746,0.5444131,0.0,871,10323,16
747,0.59618723,1.0,871,12760,16
748,0.55759156,0.0,872,869,16
749,0.5438899,0.0,1677,12759,16
750,0.5244309,0.0,6135,12759,16
751,0.5281481,0.0,9144,868,16
752,0.53070647,0.0,10319,10323,16
753,0.5663305,0.0,10323,871,16
754,0.5389041,0.0,10323,10319,16
755,0.6375361,1.0,12756,12757,16
756,0.61619043,1.0,12756,12758,16
757,0.63693655,1.0,12757,12756,16
758,0.5713319,1.0,12757,12759,16
759,0.5868417,1.0,12757,12760,16
760,0.6811771,1.0,12758,12756,16
761,0.6056528,1.0,12758,12759,16
762,0.6075837,1.0,12758,12761,16
763,0.5303723,0.0,12759,1677,16
764,0.5102502,0.0,12759,6135,16
765,0.54717624,1.0,12759,12757,16
766,0.5231084,1.0,12759,12758,16
767,0.534763,1.0,12759,12761,16
768,0.49039286,0.0,12759,12762,16
769,0.51367456,0.0,12759,12763,16
770,0.5674703,1.0,12760,871,16
771,0.5401391,1.0,12760,12757,16
772,0.53507185,1.0,12761,12758,16
773,0.5485582,1.0,12761,12759,16
774,0.5634162,0.0,12762,12759,16
775,0.62076527,0.0,12763,12759,16
776,0.52072585,1.0,1229,1230,17
777,0.5544926,1.0,1229,1231,17
778,0.50253797,1.0,1229,4366,17
779,0.59954596,1.0,1230,1229,17
780,0.551331,1.0,1230,1232,17
781,0.5619616,0.0,1230,1233,17
782,0.5820176,0.0,1230,1234,17
783,0.52958494,0.0,1230,1235,17
784,0.546733,0.0,1230,7361,17
785,0.5007954,0.0,1230,11655,17
786,0.60680366,1.0,1231,1229,17
787,0.5738676,1.0,1231,1232,17
788,0.5991363,1.0,1231,1236,17
789,0.6584551,1.0,1232,1230,17
790,0.68323094,1.0,1232,1231,17
791,0.66811883,1.0,1232,1236,17
792,0.5770008,0.0,1233,1230,17
793,0.5319863,0.0,1234,1230,17
794,0.55344707,0.0,1235,1230,17
795,0.66260177,1.0,1236,1231,17
796,0.6153324,1.0,1236,1232,17
797,0.5674871,0.0,3507,4364,17
798,0.529023,1.0,4361,4362,17
799,0.50866675,1.0,4361,4363,17
800,0.61526316,1.0,4362,4361,17
801,0.6164312,1.0,4362,4364,17
802,0.6038669,0.0,4362,4365,17
803,0.62918115,1.0,4362,4366,17
804,0.55333924,1.0,4363,4361,17
805,0.5555397,1.0,4363,4364,17
806,0.5826838,1.0,4363,4367,17
807,0.57591814,0.0,4364,3507,17
808,0.59374094,1.0,4364,4362,17
809,0.57034,1.0,4364,4363,17
810,0.5931306,1.0,4364,4367,17
811,0.5581117,0.0,4365,4362,17
812,0.5188504,0.0,4365,8917,17
813,0.56571,0.0,4365,9806,17
814,0.55450106,1.0,4366,1229,17
815,0.5327639,1.0,4366,4362,17
816,0.507795,1.0,4367,4363,17
817,0.5053454,1.0,4367,4364,17
818,0.61782175,0.0,7361,1230,17
819,0.5868554,0.0,8917,4365,17
820,0.59224135,0.0,9806,4365,17
821,0.5981087,0.0,11655,1230,17
822,0.5786221,1.0,10528,10529,18
823,0.5829629,1.0,10528,10530,18
824,0.5535953,0.0,10528,10531,18
825,0.5672347,0.0,10528,10532,18
826,0.49528134,0.0,10528,10533,18
827,0.5583402,0.0,10528,10534,18
828,0.55005884,1.0,10529,10528,18
829,0.51118946,1.0,10529,10535,18
830,0.5587622,0.0,10529,10536,18
831,0.5557979,1.0,10529,10537,18
832,0.62395996,1.0,10530,10528,18
833,0.5744455,1.0,10530,10535,18
834,0.61364424,1.0,10530,10538,18
835,0.6486526,0.0,10531,10528,18
836,0.59636486,0.0,10532,10528,18
837,0.58671,0.0,10533,10528,18
838,0.55949044,0.0,10534,10528,18
839,0.6163512,1.0,10535,10529,18
840,0.6232958,1.0,10535,10530,18
841,0.60576844,1.0,10535,10538,18
842,0.5555324,0.0,10535,10539,18
843,0.65533495,0.0,10535,10540,18
844,0.63284105,0.0,10536,10529,18
845,0.60110027,1.0,10537,10529,18
846,0.5981127,1.0,10537,12616,18
847,0.6110171,1.0,10538,10530,18
848,0.5553725,1.0,10538,10535,18
849,0.42824516,0.0,10539,10535,18
850,0.54635686,0.0,10540,10535,18
851,0.5653731,1.0,12615,12616,18
852,0.55864745,1.0,12615,12617,18
853,0.5977019,1.0,12616,10537,18
854,0.59475434,1.0,12616,12615,18
855,0.590683,1.0,12616,12618,18
856,0.59408206,1.0,12617,12615,18
857,0.5948159,1.0,12617,12618,18
858,0.6019778,1.0,12617,12619,18
859,0.5727014,1.0,12618,12616,18
860,0.5638524,1.0,12618,12617,18
861,0.5672431,1.0,12618,12619,18
862,0.5432153,0.0,12618,12624,18
863,0.5185775,0.0,12618,12625,18
864,0.61389714,1.0,12619,12617,18
865,0.61210644,1.0,12619,12618,18
866,0.6006107,0.0,12624,12618,18
867,0.51142716,0.0,12625,12618,18
868,0.62008244,1.0,10528,10529,19
869,0.6241369,1.0,10528,10530,19
870,0.621879,0.0,10528,10531,19
871,0.5380746,0.0,10528,10532,19
872,0.62452966,0.0,10528,10533,19
873,0.6228224,0.0,10528,10534,19
874,0.525899,1.0,10529,10528,19
875,0.53498244,1.0,10529,10535,19
876,0.58161056,0.0,10529,10536,19
877,0.5715375,1.0,10529,10537,19
878,0.58227366,1.0,10530,10528,19
879,0.59762806,1.0,10530,10535,19
880,0.65714866,1.0,10530,10538,19
881,0.597545,0.0,10531,10528,19
882,0.5693723,0.0,10532,10528,19
883,0.5509203,0.0,10533,10528,19
884,0.5568249,0.0,10534,10528,19
885,0.5905401,1.0,10535,10529,19
886,0.6010513,1.0,10535,10530,19
887,0.6222861,1.0,10535,10538,19
888,0.5332548,0.0,10535,10539,19
889,0.57384145,0.0,10535,10540,19
890,0.6074988,0.0,10536,10529,19
891,0.5567656,1.0,10537,10529,19
892,0.5022895,1.0,10537,12616,19
893,0.59717244,1.0,10538,10530,19
894,0.5583431,1.0,10538,10535,19
895,0.52973855,0.0,10539,10535,19
896,0.49741524,0.0,10540,10535,19
897,0.5581669,1.0,12615,12616,19
898,0.60699296,1.0,12615,12617,19
899,0.5748355,1.0,12616,10537,19
900,0.5678302,1.0,12616,12615,19
901,0.5299546,1.0,12616,12618,19
902,0.54560184,1.0,12617,12615,19
903,0.50233513,1.0,12617,12618,19
904,0.56860363,1.0,12617,12619,19
905,0.55657995,1.0,12618,12616,19
906,0.6174702,1.0,12618,12617,19
907,0.61713916,1.0,12618,12619,19
908,0.5950794,0.0,12618,12624,19
909,0.63478357,0.0,12618,12625,19
910,0.5863828,1.0,12619,12617,19
911,0.52336615,1.0,12619,12618,19
912,0.52266556,0.0,12624,12618,19
913,0.4552203,0.0,12625,12618,19
914,0.5990073,1.0,1240,1241,20
915,0.56939256,1.0,1240,1242,20
916,0.5840775,1.0,1241,1240,20
917,0.58458567,1.0,1241,1243,20
918,0.617877,0.0,1241,1244,20
919,0.6325743,1.0,1241,7243,20
920,0.5609731,0.0,1241,12575,20
921,0.56002724,1.0,1242,1240,20
922,0.5781859,1.0,1242,1243,20
923,0.56361216,1.0,1242,1245,20
924,0.6468042,1.0,1243,1241,20
925,0.6165081,1.0,1243,1242,20
926,0.63274777,1.0,1243,1245,20
927,0.6685393,0.0,1243,1667,20
928,0.6252896,0.0,1244,1241,20
929,0.57202333,1.0,1245,1242,20
930,0.6070234,1.0,1245,1243,20
931,0.6094825,0.0,1667,1243,20
932,0.5902979,1.0,7232,7233,20
933,0.61982995,1.0,7232,7234,20
934,0.59457654,1.0,7233,7232,20
935,0.59523743,1.0,7233,7235,20
936,0.6213344,1.0,7234,7232,20
937,0.6107831,1.0,7234,7235,20
938,0.60825604,1.0,7234,7239,20
939,0.5689615,0.0,7234,7240,20
940,0.5389809,0.0,7234,7241,20
941,0.5072193,1.0,7235,7233,20
942,0.53590673,1.0,7235,7234,20
943,0.5578928,1.0,7235,7239,20
944,0.64113677,0.0,7235,7242,20
945,0.5193671,0.0,7235,7956,20
946,0.5340916,1.0,7239,7234,20
947,0.5638698,1.0,7239,7235,20
948,0.6118215,1.0,7239,7243,20
949,0.5622083,0.0,7240,7234,20
950,0.5766816,0.0,7241,7234,20
951,0.55126,0.0,7242,7235,20
952,0.6080397,1.0,7243,1241,20
953,0.5996864,1.0,7243,7239,20
954,0.5789108,0.0,7956,7235,20
955,0.5110849,0.0,12567,12575,20
956,0.5892974,0.0,12575,1241,20
957,0.58528423,0.0,12575,12567,20
958,0.5247745,0.0,2870,8780,21
959,0.48629913,0.0,3500,8783,21
960,0.6172695,0.0,4093,5362,21
961,0.6089006,1.0,5361,5362,21
962,0.5912698,1.0,5361,5363,21
963,0.587013,1.0,5361,5364,21
964,0.5903589,0.0,5362,4093,21
965,0.62129563,1.0,5362,5361,21
966,0.57996213,1.0,5362,5365,21
967,0.6220379,1.0,5363,5361,21
968,0.5768529,1.0,5363,5365,21
969,0.5527401,1.0,5363,5366,21
970,0.5871812,0.0,5363,5367,21
971,0.6421947,0.0,5363,8793,21
972,0.6293126,0.0,5363,9761,21
973,0.58046174,1.0,5364,5361,21
974,0.50212,1.0,5364,8781,21
975,0.5862001,1.0,5365,5362,21
976,0.5593178,1.0,5365,5363,21
977,0.5170936,1.0,5365,5366,21
978,0.6105229,1.0,5366,5363,21
979,0.58859724,1.0,5366,5365,21
980,0.5841683,0.0,5367,5363,21
981,0.5177506,0.0,6354,8783,21
982,0.52448034,0.0,7163,8783,21
983,0.5856294,0.0,8780,2870,21
984,0.51836866,1.0,8780,8781,21
985,0.58044344,1.0,8780,8782,21
986,0.60781395,1.0,8781,5364,21
987,0.58236074,1.0,8781,8780,21
988,0.5835686,1.0,8781,8783,21
989,0.55904216,1.0,8782,8780,21
990,0.5627616,1.0,8782,8783,21
991,0.5950991,1.0,8782,8784,21
992,0.528425,0.0,8783,3500,21
993,0.5495453,0.0,8783,6354,21
994,0.5640705,0.0,8783,7163,21
995,0.5124593,1.0,8783,8781,21
996,0.5775458,1.0,8783,8782,21
997,0.5722647,1.0,8783,8784,21
998,0.5803075,0.0,8783,8785,21
999,0.5612908,0.0,8783,11932,21
1000,0.5657221,1.0,8784,8782,21
1001,0.536911,1.0,8784,8783,21
1002,0.5052176,0.0,8785,8783,21
1003,0.5562839,0.0,8793,5363,21
1004,0.48703164,0.0,9761,5363,21
1005,0.5614752,0.0,11932,8783,21
1006,0.5725255,1.0,866,867,22
1007,0.60214114,1.0,866,868,22
1008,0.5989369,1.0,867,866,22
1009,0.5490462,1.0,867,869,22
1010,0.60753036,1.0,868,866,22
1011,0.5514866,1.0,868,869,22
1012,0.59763515,1.0,868,871,22
1013,0.5663345,0.0,868,9144,22
1014,0.59234023,1.0,869,867,22
1015,0.6283045,1.0,869,868,22
1016,0.6419863,1.0,869,871,22
1017,0.60341287,0.0,869,872,22
1018,0.5801733,1.0,871,868,22
1019,0.55348015,1.0,871,869,22
1020,0.5847615,0.0,871,10323,22
1021,0.5851912,1.0,871,12760,22
1022,0.5924925,0.0,872,869,22
1023,0.62375355,0.0,1677,12759,22
1024,0.57845086,0.0,6135,12759,22
1025,0.5709421,0.0,9144,868,22
1026,0.52596337,0.0,10319,10323,22
1027,0.63101554,0.0,10323,871,22
1028,0.6595268,0.0,10323,10319,22
1029,0.54138356,1.0,12756,12757,22
1030,0.5187193,1.0,12756,12758,22
1031,0.6066788,1.0,12757,12756,22
1032,0.59293234,1.0,12757,12759,22
1033,0.59950036,1.0,12757,12760,22
1034,0.5939476,1.0,12758,12756,22
1035,0.5725021,1.0,12758,12759,22
1036,0.57328475,1.0,12758,12761,22
1037,0.59950906,0.0,12759,1677,22
1038,0.51731765,0.0,12759,6135,22
1039,0.5978326,1.0,12759,12757,22
1040,0.5785313,1.0,12759,12758,22
1041,0.5726156,1.0,12759,12761,22
1042,0.5522181,0.0,12759,12762,22
1043,0.56274295,0.0,12759,12763,22
1044,0.5935528,1.0,12760,871,22
1045,0.58342046,1.0,12760,12757,22
1046,0.59444356,1.0,12761,12758,22
1047,0.59151715,1.0,12761,12759,22
1048,0.59819824,0.0,12762,12759,22
1049,0.596602,0.0,12763,12759,22
1050,0.62630165,1.0,9730,9731,23
1051,0.62718683,1.0,9730,9732,23
1052,0.62416214,0.0,9730,9733,23
1053,0.5292253,1.0,9731,9730,23
1054,0.535191,1.0,9731,9734,23
1055,0.5593708,1.0,9731,9735,23
1056,0.54640186,1.0,9732,9730,23
1057,0.5513139,1.0,9732,9734,23
1058,0.5572978,1.0,9732,9736,23
1059,0.5040192,0.0,9733,9730,23
1060,0.5687805,1.0,9734,9731,23
1061,0.57227296,1.0,9734,9732,23
1062,0.52598214,1.0,9734,9736,23
1063,0.49913654,0.0,9734,9740,23
1064,0.52764857,1.0,9735,9731,23
1065,0.60962313,1.0,9736,9732,23
1066,0.5593702,1.0,9736,9734,23
1067,0.6245945,0.0,9740,9734,23
1068,0.5891994,1.0,866,867,24
1069,0.5613276,1.0,866,868,24
1070,0.5567207,1.0,867,866,24
1071,0.5244439,1.0,867,869,24
1072,0.5617445,1.0,868,866,24
1073,0.51714396,1.0,868,869,24
1074,0.57005405,1.0,868,871,24
1075,0.56906474,0.0,868,9144,24
1076,0.5607844,1.0,869,867,24
1077,0.5331988,1.0,869,868,24
1078,0.55236983,1.0,869,871,24
1079,0.58010966,0.0,869,872,24
1080,0.53243107,1.0,871,868,24
1081,0.5127541,1.0,871,869,24
1082,0.5867162,0.0,871,10323,24
1083,0.5124132,1.0,871,12760,24
1084,0.4434896,0.0,872,869,24
1085,0.52906275,0.0,1677,12759,24
1086,0.5155689,0.0,6135,12759,24
1087,0.5064917,0.0,9144,868,24
1088,0.6368108,0.0,10319,10323,24
1089,0.61055124,0.0,10323,871,24
1090,0.63515854,0.0,10323,10319,24
1091,0.61102116,1.0,12756,12757,24
1092,0.6308394,1.0,12756,12758,24
1093,0.5745837,1.0,12757,12756,24
1094,0.59739697,1.0,12757,12759,24
1095,0.55308896,1.0,12757,12760,24
1096,0.5780958,1.0,12758,12756,24
1097,0.6103413,1.0,12758,12759,24
1098,0.64642996,1.0,12758,12761,24
1099,0.5545191,0.0,12759,1677,24
1100,0.5430553,0.0,12759,6135,24
1101,0.5822294,1.0,12759,12757,24
1102,0.5918245,1.0,12759,12758,24
1103,0.605133,1.0,12759,12761,24
1104,0.5947366,0.0,12759,12762,24
1105,0.55252975,0.0,12759,12763,24
1106,0.6224917,1.0,12760,871,24
1107,0.6301425,1.0,12760,12757,24
1108,0.5793206,1.0,12761,12758,24
1109,0.55670124,1.0,12761,12759,24
1110,0.5765414,0.0,12762,12759,24
1111,0.5994115,0.0,12763,12759,24
