,Probability,GT,P1,P2,Run
700,0.649832,1.0,7685,7680,22
701,0.596553,1.0,7685,7683,22
702,0.60820997,1.0,7685,7686,22
703,0.5434043,1.0,7686,7685,22
704,0.5838178,0.0,3482,5086,23
705,0.61090297,0.0,4452,12167,23
706,0.55771875,1.0,5085,5086,23
707,0.54218316,1.0,5085,5087,23
708,0.6517238,1.0,5085,12168,23
709,0.599788,0.0,5086,3482,23
710,0.53343505,1.0,5086,5085,23
711,0.5583438,1.0,5086,5088,23
712,0.50230515,1.0,5087,5085,23
713,0.52745444,1.0,5087,5088,23
714,0.5145946,1.0,5087,5089,23
715,0.5057674,0.0,5087,5090,23
716,0.5802628,1.0,5088,5086,23
717,0.5665395,1.0,5088,5087,23
718,0.5774107,1.0,5088,5089,23
719,0.54343796,1.0,5089,5087,23
720,0.56957644,1.0,5089,5088,23
721,0.5399137,0.0,5090,5087,23
722,0.5459793,0.0,6221,12166,23
723,0.5233693,1.0,12163,12164,23
724,0.5339261,1.0,12163,12165,23
725,0.6262312,1.0,12164,12163,23
726,0.59510005,1.0,12164,12166,23
727,0.6823854,0.0,12164,12167,23
728,0.6703265,1.0,12164,12168,23
729,0.5820911,1.0,12165,12163,23
730,0.5567283,1.0,12165,12166,23
731,0.53413653,1.0,12165,12169,23
732,0.57005215,0.0,12166,6221,23
733,0.5428417,1.0,12166,12164,23
734,0.5508431,1.0,12166,12165,23
735,0.52899396,1.0,12166,12169,23
736,0.5891055,0.0,12166,12171,23
737,0.59826297,0.0,12167,4452,23
738,0.5910031,0.0,12167,12164,23
739,0.5476874,1.0,12168,5085,23
740,0.5854076,1.0,12168,12164,23
741,0.51695985,1.0,12169,12165,23
742,0.52157664,1.0,12169,12166,23
743,0.6016665,0.0,12171,12166,23
744,0.52128965,0.0,4013,13051,24
745,0.5517709,0.0,10892,13051,24
746,0.5918434,1.0,13047,13048,24
747,0.5359677,1.0,13047,13049,24
748,0.5944647,0.0,13047,13050,24
749,0.5374273,1.0,13048,13047,24
750,0.5110259,1.0,13048,13051,24
751,0.54028577,1.0,13048,13052,24
752,0.564049,1.0,13049,13047,24
753,0.5381632,1.0,13049,13051,24
754,0.5445781,1.0,13049,13053,24
755,0.5024734,0.0,13050,13047,24
756,0.5661335,0.0,13051,4013,24
757,0.5894874,0.0,13051,10892,24
758,0.6341857,1.0,13051,13048,24
759,0.5820039,1.0,13051,13049,24
760,0.54330295,1.0,13051,13053,24
761,0.60911983,1.0,13052,13048,24
762,0.5903033,1.0,13053,13049,24
763,0.5422994,1.0,13053,13051,24
