Probability,GT,P1,P2,Run
0.60693026,1,5349,5352,24
0.50013924,1,5350,5349,24
0.5329933,1,5350,5353,24
0.49024257,0,5350,5354,24
0.5595386,1,5351,5349,24
0.58839655,1,5351,5353,24
0.56787604,1,5351,5355,24
0.58776575,0,5351,5356,24
0.5867463,0,5351,5357,24
0.53533316,1,5352,5349,24
0.54429466,1,5352,10542,24
0.6081041,1,5353,5350,24
0.56430095,1,5353,5351,24
0.5396832,1,5353,5355,24
0.6234263,0,5354,5350,24
0.5961435,1,5355,5351,24
0.59100616,1,5355,5353,24
0.56347716,0,5356,5351,24
0.49461964,0,5357,5351,24
0.5372264,0,10542,1870,24
0.5658749,1,10542,5352,24
0.54867345,1,10542,10543,24
0.52345264,1,10542,10544,24
0.5726357,1,10543,10542,24
0.57646805,1,10543,10545,24
0.54407084,0,10543,13024,24
0.53888565,0,10544,2329,24
0.54128826,1,10544,10542,24
0.54428864,1,10544,10545,24
0.5115972,1,10544,10546,24
0.52917415,0,10544,10547,24
0.5638672,1,10545,10543,24
0.5397397,1,10545,10544,24
0.51903725,1,10545,10546,24
0.5347512,1,10546,10544,24
0.54727,1,10546,10545,24
0.558881,0,10547,10544,24
0.52698064,0,13024,10543,24
