Source,Explainer,Probability,P1,P2,Run
Texas,Beta,0.5016077,56,146,8
Texas,Beta,0.4991983,56,49,8
Texas,Beta,0.5063784,56,159,8
Texas,Beta,0.50165755,56,119,8
Texas,Beta,0.50233006,56,170,8
Texas,Beta,0.5046921,56,38,8
Texas,Beta,0.50190896,56,55,8
Texas,Beta,0.5055804,56,30,8
Texas,Beta,0.50363064,56,165,8
Texas,Beta,0.4990736,56,103,8
Texas,Beta,0.50046915,56,155,8
Texas,Beta,0.50181895,56,110,8
Texas,Beta,0.4993794,56,16,8
Texas,Beta,0.49868652,56,44,8
Texas,Beta,0.50469494,56,75,8
Texas,Beta,0.50222087,56,41,8
Texas,Beta,0.49806938,56,29,8
Texas,Beta,0.49888515,56,35,8
Texas,Beta,0.50325,56,65,8
Texas,Beta,0.50352705,56,19,8
Texas,Beta,0.5056322,56,142,8
Texas,Beta,0.50344604,56,129,8
Texas,Beta,0.5002737,56,37,8
Texas,Beta,0.5021967,56,24,8
Texas,Beta,0.503388,56,43,8
Texas,Beta,0.50341624,56,5,8
Texas,Beta,0.50587493,56,81,8
Texas,Beta,0.5031259,56,147,8
Texas,Beta,0.49437565,84,31,8
Texas,Beta,0.5017623,84,23,8
Texas,Beta,0.49529713,84,153,8
Texas,Beta,0.5034069,84,127,8
Texas,Beta,0.49498907,84,34,8
Texas,Beta,0.4969124,84,62,8
Texas,Beta,0.49594936,84,47,8
Texas,Beta,0.5013382,84,147,8
Texas,Beta,0.498226,39,140,8
Texas,Beta,0.5013808,106,9,8
Texas,Beta,0.49462163,89,151,8
Texas,Beta,0.50006604,61,84,8
Texas,Beta,0.5038674,114,49,8
Texas,Beta,0.50172764,83,39,8
Texas,Beta,0.5063214,83,140,8
Texas,Beta,0.49581137,83,37,8
Texas,Beta,0.49236393,125,54,8
Texas,Beta,0.49768573,64,82,8
Texas,Beta,0.4987516,10,108,8
Texas,Beta,0.5031955,182,29,8
Texas,Beta,0.5050884,140,39,8
Texas,Beta,0.5075653,140,83,8
Texas,Beta,0.4996522,140,90,8
Texas,Beta,0.5002889,45,45,8
Texas,Beta,0.5010631,45,108,8
Texas,Beta,0.50412834,108,45,8
Texas,Beta,0.49931186,108,11,8
Texas,Beta,0.49445948,108,72,8
Texas,Beta,0.50107765,73,73,8
Texas,Beta,0.49611813,73,158,8
Texas,Beta,0.50055534,73,66,8
Texas,Beta,0.49956894,158,73,8
Texas,Beta,0.499344,107,108,8
Texas,Beta,0.5025457,126,18,8
Texas,Beta,0.49881718,126,16,8
Texas,Beta,0.49948677,126,29,8
Texas,Beta,0.5023681,57,22,8
Texas,Beta,0.5038406,57,67,8
Texas,Beta,0.5010146,57,170,8
Texas,Beta,0.50016856,57,165,8
Texas,Beta,0.5032572,57,110,8
Texas,Beta,0.4969247,57,15,8
Texas,Beta,0.4978561,57,65,8
Texas,Beta,0.5023127,59,159,8
Texas,Beta,0.49877334,59,16,8
Texas,Beta,0.49811104,120,140,8
Texas,Beta,0.50512075,120,156,8
Texas,Beta,0.50301886,156,156,8
Texas,Beta,0.49835458,99,94,8
Texas,Beta,0.4983838,99,132,8
Texas,Beta,0.49656376,99,79,8
Texas,Beta,0.49803373,90,140,8
Texas,Beta,0.50122654,90,90,8
Texas,Beta,0.5014917,63,58,8
Texas,Beta,0.4965977,175,175,8
Texas,Beta,0.4997085,85,16,8
Texas,Beta,0.49891552,111,85,8
Texas,Beta,0.499594,0,58,8
Texas,Beta,0.50213116,0,121,8
Texas,Beta,0.5053263,141,116,8
Texas,Beta,0.50014436,141,48,8
Texas,Beta,0.49794605,116,76,8
Texas,Beta,0.49522588,54,125,8
Texas,Beta,0.49852666,139,18,8
Texas,Beta,0.49874267,18,126,8
Texas,Beta,0.50010383,172,113,8
Texas,Beta,0.49845475,1,80,8
Texas,Beta,0.4967479,148,148,8
Texas,Beta,0.4972501,148,146,8
Texas,Beta,0.50117004,148,159,8
Texas,Beta,0.49774635,134,134,8
Texas,Beta,0.49929863,144,82,8
Texas,Beta,0.50352496,105,144,8
Texas,Beta,0.4972688,180,84,8
Texas,Beta,0.5007725,180,180,8
Texas,Beta,0.49851763,180,47,8
Texas,Beta,0.50075036,180,66,8
Texas,Beta,0.49602714,60,21,8
Texas,Beta,0.50287455,60,16,8
Texas,Beta,0.49853355,36,21,8
Texas,Beta,0.499517,36,60,8
Texas,Beta,0.50172126,74,22,8
Texas,Beta,0.49888346,74,48,8
Texas,Beta,0.50107795,46,95,8
Texas,Beta,0.49957338,4,164,8
Texas,Beta,0.4976647,4,66,8
Texas,Beta,0.5029914,4,146,8
Texas,Beta,0.4986917,164,146,8
Texas,Beta,0.4982495,11,94,8
Texas,Beta,0.49497026,11,108,8
Texas,Beta,0.5029374,80,66,8
Texas,Beta,0.49893188,176,80,8
Texas,Beta,0.4995199,28,80,8
Texas,Beta,0.496996,28,146,8
Texas,Beta,0.49945858,122,167,8
Texas,Beta,0.500642,163,163,8
Texas,Beta,0.50270987,163,58,8
Texas,Beta,0.49805772,79,82,8
Texas,Beta,0.498827,23,127,8
Texas,Beta,0.5026602,23,147,8
Texas,Beta,0.50068235,151,89,8
Texas,Beta,0.49698594,151,66,8
Texas,Beta,0.5050866,151,152,8
Texas,Beta,0.4944851,133,64,8
Texas,Beta,0.50053084,133,178,8
Texas,Beta,0.49966666,133,82,8
Texas,Beta,0.5010934,133,16,8
Texas,Beta,0.4941954,173,84,8
Texas,Beta,0.4994428,173,96,8
Texas,Beta,0.49804527,173,175,8
Texas,Beta,0.50216794,173,131,8
Texas,Beta,0.50312644,173,55,8
Texas,Beta,0.49729007,173,145,8
Texas,Beta,0.49831066,173,8,8
Texas,Beta,0.5010121,131,84,8
Texas,Beta,0.501679,131,138,8
Texas,Beta,0.5022623,131,168,8
Texas,Beta,0.49769643,131,100,8
Texas,Beta,0.49649298,131,66,8
Texas,Beta,0.495687,168,131,8
Texas,Beta,0.49581754,100,131,8
Texas,Beta,0.50217247,51,116,8
Texas,Beta,0.50043875,161,116,8
Texas,Beta,0.49931234,2,8,8
Texas,Beta,0.5020048,127,84,8
Texas,Beta,0.50365835,127,31,8
Texas,Beta,0.503371,127,23,8
Texas,Beta,0.5039384,127,153,8
Texas,Beta,0.5002961,127,62,8
Texas,Beta,0.50447124,127,171,8
Texas,Beta,0.50278586,127,55,8
Texas,Beta,0.49984884,127,129,8
Texas,Beta,0.4957873,34,84,8
Texas,Beta,0.49954668,34,34,8
Texas,Beta,0.500656,34,66,8
Texas,Beta,0.49739277,42,93,8
Texas,Beta,0.50281113,42,34,8
Texas,Beta,0.49652955,7,14,8
Texas,Beta,0.5039616,7,34,8
Texas,Beta,0.498134,78,34,8
Texas,Beta,0.49852508,78,146,8
Texas,Beta,0.4994731,50,68,8
Texas,Beta,0.49704647,50,34,8
Texas,Beta,0.49987724,50,150,8
Texas,Beta,0.50143284,58,163,8
Texas,Beta,0.5012761,58,119,8
Texas,Beta,0.5002924,58,13,8
Texas,Beta,0.49751922,58,102,8
Texas,Beta,0.49760118,58,88,8
Texas,Beta,0.50060916,67,67,8
Texas,Beta,0.4963379,177,84,8
Texas,Beta,0.5038445,177,156,8
Texas,Beta,0.49679452,177,167,8
Texas,Beta,0.5037931,82,64,8
Texas,Beta,0.5040375,82,144,8
Texas,Beta,0.5013499,82,79,8
Texas,Beta,0.4992624,82,133,8
Texas,Beta,0.49874356,47,84,8
Texas,Beta,0.502841,47,180,8
Texas,Beta,0.50038034,95,157,8
Texas,Beta,0.49953842,95,46,8
Texas,Beta,0.50579023,95,95,8
Texas,Beta,0.50557435,95,66,8
Texas,Beta,0.5022946,95,76,8
Texas,Beta,0.4994718,66,86,8
Texas,Beta,0.49751547,72,108,8
Texas,Beta,0.50082135,171,84,8
Texas,Beta,0.49940068,171,66,8
Texas,Beta,0.4964302,171,113,8
Texas,Beta,0.49979195,171,6,8
Texas,Beta,0.5027639,171,129,8
Texas,Beta,0.4962439,17,29,8
Texas,Beta,0.49893495,86,86,8
Texas,Beta,0.49376035,53,71,8
Texas,Beta,0.49398473,117,146,8
Texas,Beta,0.5010187,87,116,8
Texas,Beta,0.5012633,159,59,8
Texas,Beta,0.50363964,159,150,8
Texas,Beta,0.4993933,159,44,8
Texas,Beta,0.50317895,119,58,8
Texas,Beta,0.5044229,55,116,8
Texas,Beta,0.49741036,30,146,8
Texas,Beta,0.50064254,30,159,8
Texas,Beta,0.50004923,25,84,8
Texas,Beta,0.49447978,25,167,8
Texas,Beta,0.49943307,145,168,8
Texas,Beta,0.50082725,160,116,8
Texas,Beta,0.49913296,40,24,8
Texas,Beta,0.50144774,13,58,8
Texas,Beta,0.50116897,13,13,8
Texas,Beta,0.4994431,123,16,8
Texas,Beta,0.49794593,44,159,8
Texas,Beta,0.49918857,70,147,8
Texas,Beta,0.4967252,15,22,8
Texas,Beta,0.49977267,15,165,8
Texas,Beta,0.49866205,15,16,8
Texas,Beta,0.50375265,15,15,8
Texas,Beta,0.49891427,15,65,8
Texas,Beta,0.4992851,92,15,8
Texas,Beta,0.5044194,20,115,8
Texas,Beta,0.50017595,20,16,8
Texas,Beta,0.50109315,20,15,8
Texas,Beta,0.50413954,20,5,8
Texas,Beta,0.5012844,174,15,8
Texas,Beta,0.49542797,75,116,8
Texas,Beta,0.50014794,41,84,8
Texas,Beta,0.4951582,41,104,8
Texas,Beta,0.50240386,41,118,8
Texas,Beta,0.4973314,41,66,8
Texas,Beta,0.5014584,162,66,8
Texas,Beta,0.5025881,162,29,8
Texas,Beta,0.50092566,101,5,8
Texas,Beta,0.5037079,29,97,8
Texas,Beta,0.4972394,29,17,8
Texas,Beta,0.49962592,29,162,8
Texas,Beta,0.4978234,102,58,8
Texas,Beta,0.4998676,102,66,8
Texas,Beta,0.501499,102,102,8
Texas,Beta,0.4998907,88,102,8
Texas,Beta,0.4985204,130,24,8
Texas,Beta,0.49773008,81,58,8
Texas,Beta,0.49690488,56,84,9
Texas,Beta,0.50259376,56,39,9
Texas,Beta,0.5027649,56,9,9
Texas,Beta,0.49989414,56,77,9
Texas,Beta,0.50301397,56,89,9
Texas,Beta,0.5022883,56,61,9
Texas,Beta,0.5017787,56,125,9
Texas,Beta,0.50512385,56,94,9
Texas,Beta,0.50195163,56,64,9
Texas,Beta,0.5052856,56,52,9
Texas,Beta,0.501566,56,27,9
Texas,Beta,0.5048621,56,112,9
Texas,Beta,0.50417453,56,21,9
Texas,Beta,0.49997374,56,154,9
Texas,Beta,0.5004453,56,31,9
Texas,Beta,0.5047424,56,109,9
Texas,Beta,0.49925008,56,57,9
Texas,Beta,0.51079875,56,59,9
Texas,Beta,0.4933829,56,22,9
Texas,Beta,0.5048303,56,90,9
Texas,Beta,0.5025742,56,68,9
Texas,Beta,0.5049475,56,91,9
Texas,Beta,0.50357056,56,63,9
Texas,Beta,0.49831158,56,85,9
Texas,Beta,0.505778,56,116,9
Texas,Beta,0.5022182,56,32,9
Texas,Beta,0.5080905,56,143,9
Texas,Beta,0.5040465,56,181,9
Texas,Beta,0.5015404,56,54,9
Texas,Beta,0.50179785,56,69,9
Texas,Beta,0.49511635,56,3,9
Texas,Beta,0.50095755,56,139,9
Texas,Beta,0.50207365,56,104,9
Texas,Beta,0.50176805,56,128,9
Texas,Beta,0.499222,56,137,9
Texas,Beta,0.50311124,56,172,9
Texas,Beta,0.4999894,56,93,9
Texas,Beta,0.50747997,56,179,9
Texas,Beta,0.5013918,56,132,9
Texas,Beta,0.5084207,56,134,9
Texas,Beta,0.503971,56,178,9
Texas,Beta,0.5000479,56,144,9
Texas,Beta,0.5044068,56,74,9
Texas,Beta,0.50246876,56,46,9
Texas,Beta,0.49962774,56,11,9
Texas,Beta,0.4973283,56,80,9
Texas,Beta,0.5014623,56,124,9
Texas,Beta,0.5053006,56,135,9
Texas,Beta,0.5024696,56,97,9
Texas,Beta,0.49993086,56,98,9
Texas,Beta,0.49764702,56,79,9
Texas,Beta,0.502839,56,23,9
Texas,Beta,0.50220114,56,118,9
Texas,Beta,0.50551933,56,167,9
Texas,Beta,0.4994613,56,131,9
Texas,Beta,0.49452403,56,153,9
Texas,Beta,0.50317323,56,33,9
Texas,Beta,0.4982875,56,149,9
Texas,Beta,0.50156933,56,161,9
Texas,Beta,0.5019711,56,127,9
Texas,Beta,0.50187176,56,34,9
Texas,Beta,0.49949703,56,136,9
Texas,Beta,0.5089123,56,169,9
Texas,Beta,0.50577366,56,150,9
Texas,Beta,0.501104,56,62,9
Texas,Beta,0.50700575,56,26,9
Texas,Beta,0.5075793,56,82,9
Texas,Beta,0.50520015,56,12,9
Texas,Beta,0.5006618,56,47,9
Texas,Beta,0.49903095,56,166,9
Texas,Beta,0.50108826,56,171,9
Texas,Beta,0.49942642,56,6,9
Texas,Beta,0.5015654,56,17,9
Texas,Beta,0.49574238,56,53,9
Texas,Beta,0.50254935,56,117,9
Texas,Beta,0.50489753,56,87,9
Texas,Beta,0.49924603,56,146,9
Texas,Beta,0.50271916,56,49,9
Texas,Beta,0.50630957,56,159,9
Texas,Beta,0.5077007,56,119,9
Texas,Beta,0.5021948,56,170,9
Texas,Beta,0.50006485,56,38,9
Texas,Beta,0.49751425,56,55,9
Texas,Beta,0.5051361,56,30,9
Texas,Beta,0.5003588,56,165,9
Texas,Beta,0.49326837,56,103,9
Texas,Beta,0.5034389,56,155,9
Texas,Beta,0.50844514,56,110,9
Texas,Beta,0.50439,56,16,9
Texas,Beta,0.5024367,56,44,9
Texas,Beta,0.5015453,56,75,9
Texas,Beta,0.5071227,56,41,9
Texas,Beta,0.4994891,56,29,9
Texas,Beta,0.5015295,56,35,9
Texas,Beta,0.5029192,56,65,9
Texas,Beta,0.49963632,56,19,9
Texas,Beta,0.5055151,56,142,9
Texas,Beta,0.50206906,56,129,9
Texas,Beta,0.5054978,56,37,9
Texas,Beta,0.50269026,56,24,9
Texas,Beta,0.5022619,56,43,9
Texas,Beta,0.5012191,56,5,9
Texas,Beta,0.49864194,56,81,9
Texas,Beta,0.50508076,56,147,9
Texas,Beta,0.5021083,84,31,9
Texas,Beta,0.5035078,84,23,9
Texas,Beta,0.49938712,84,153,9
Texas,Beta,0.49559444,84,127,9
Texas,Beta,0.50044835,84,34,9
Texas,Beta,0.49740258,84,62,9
Texas,Beta,0.4973539,84,47,9
Texas,Beta,0.4986765,84,147,9
Texas,Beta,0.5029369,39,140,9
Texas,Beta,0.4970937,106,9,9
Texas,Beta,0.5061866,89,151,9
Texas,Beta,0.49833965,61,84,9
Texas,Beta,0.49920014,114,49,9
Texas,Beta,0.5025801,83,39,9
Texas,Beta,0.5024045,83,140,9
Texas,Beta,0.5041402,83,37,9
Texas,Beta,0.49723834,125,54,9
Texas,Beta,0.49113604,64,82,9
Texas,Beta,0.50000304,10,108,9
Texas,Beta,0.49825284,182,29,9
Texas,Beta,0.50243056,140,39,9
Texas,Beta,0.49952435,140,83,9
Texas,Beta,0.5039887,140,90,9
Texas,Beta,0.50050795,45,45,9
Texas,Beta,0.50602746,45,108,9
Texas,Beta,0.5055988,108,45,9
Texas,Beta,0.4985428,108,11,9
Texas,Beta,0.50338703,108,72,9
Texas,Beta,0.50120485,73,73,9
Texas,Beta,0.50052136,73,158,9
Texas,Beta,0.49757475,73,66,9
Texas,Beta,0.50326496,158,73,9
Texas,Beta,0.49633023,107,108,9
Texas,Beta,0.4966381,126,18,9
Texas,Beta,0.50313795,126,16,9
Texas,Beta,0.5006621,126,29,9
Texas,Beta,0.50110227,57,22,9
Texas,Beta,0.4990251,57,67,9
Texas,Beta,0.50176543,57,170,9
Texas,Beta,0.5024439,57,165,9
Texas,Beta,0.50608915,57,110,9
Texas,Beta,0.49671498,57,15,9
Texas,Beta,0.50063723,57,65,9
Texas,Beta,0.49905685,59,159,9
Texas,Beta,0.4994317,59,16,9
Texas,Beta,0.4982751,120,140,9
Texas,Beta,0.4993713,120,156,9
Texas,Beta,0.50282526,156,156,9
Texas,Beta,0.50019294,99,94,9
Texas,Beta,0.5020956,99,132,9
Texas,Beta,0.50371075,99,79,9
Texas,Beta,0.50094855,90,140,9
Texas,Beta,0.49975395,90,90,9
Texas,Beta,0.49480543,63,58,9
Texas,Beta,0.5028545,175,175,9
Texas,Beta,0.50070727,85,16,9
Texas,Beta,0.49585718,111,85,9
Texas,Beta,0.49445397,0,58,9
Texas,Beta,0.5005121,0,121,9
Texas,Beta,0.49258277,141,116,9
Texas,Beta,0.49764967,141,48,9
Texas,Beta,0.49760845,116,76,9
Texas,Beta,0.50097156,54,125,9
Texas,Beta,0.49614215,139,18,9
Texas,Beta,0.4981418,18,126,9
Texas,Beta,0.49956083,172,113,9
Texas,Beta,0.49672684,1,80,9
Texas,Beta,0.5002558,148,148,9
Texas,Beta,0.4992883,148,146,9
Texas,Beta,0.50495726,148,159,9
Texas,Beta,0.49995908,134,134,9
Texas,Beta,0.49982247,144,82,9
Texas,Beta,0.5039685,105,144,9
Texas,Beta,0.5002594,180,84,9
Texas,Beta,0.49926102,180,180,9
Texas,Beta,0.50477695,180,47,9
Texas,Beta,0.49830425,180,66,9
Texas,Beta,0.5025047,60,21,9
Texas,Beta,0.49950337,60,16,9
Texas,Beta,0.49689606,36,21,9
Texas,Beta,0.4961632,36,60,9
Texas,Beta,0.49925083,74,22,9
Texas,Beta,0.4985051,74,48,9
Texas,Beta,0.49664864,46,95,9
Texas,Beta,0.49600908,4,164,9
Texas,Beta,0.49813,4,66,9
Texas,Beta,0.49774912,4,146,9
Texas,Beta,0.49748924,164,146,9
Texas,Beta,0.501691,11,94,9
Texas,Beta,0.50219274,11,108,9
Texas,Beta,0.4963014,80,66,9
Texas,Beta,0.5012108,176,80,9
Texas,Beta,0.49745995,28,80,9
Texas,Beta,0.49778593,28,146,9
Texas,Beta,0.4966804,122,167,9
Texas,Beta,0.5036783,163,163,9
Texas,Beta,0.5021078,163,58,9
Texas,Beta,0.50340635,79,82,9
Texas,Beta,0.5036413,23,127,9
Texas,Beta,0.5014934,23,147,9
Texas,Beta,0.5037411,151,89,9
Texas,Beta,0.5034028,151,66,9
Texas,Beta,0.49793392,151,152,9
Texas,Beta,0.49920595,133,64,9
Texas,Beta,0.50318456,133,178,9
Texas,Beta,0.49832636,133,82,9
Texas,Beta,0.5014341,133,16,9
Texas,Beta,0.49756777,173,84,9
Texas,Beta,0.5032703,173,96,9
Texas,Beta,0.50288916,173,175,9
Texas,Beta,0.502805,173,131,9
Texas,Beta,0.50173074,173,55,9
Texas,Beta,0.49825254,173,145,9
Texas,Beta,0.5023346,173,8,9
Texas,Beta,0.49952677,131,84,9
Texas,Beta,0.49627355,131,138,9
Texas,Beta,0.5009994,131,168,9
Texas,Beta,0.50121063,131,100,9
Texas,Beta,0.4950856,131,66,9
Texas,Beta,0.49934888,168,131,9
Texas,Beta,0.49772462,100,131,9
Texas,Beta,0.5006396,51,116,9
Texas,Beta,0.5019304,161,116,9
Texas,Beta,0.49627694,2,8,9
Texas,Beta,0.49881095,127,84,9
Texas,Beta,0.5014877,127,31,9
Texas,Beta,0.5021855,127,23,9
Texas,Beta,0.4968372,127,153,9
Texas,Beta,0.5029813,127,62,9
Texas,Beta,0.49737397,127,171,9
Texas,Beta,0.49938458,127,55,9
Texas,Beta,0.5034294,127,129,9
Texas,Beta,0.5012059,34,84,9
Texas,Beta,0.5009551,34,34,9
Texas,Beta,0.4966538,34,66,9
Texas,Beta,0.49944234,42,93,9
Texas,Beta,0.49878138,42,34,9
Texas,Beta,0.50043523,7,14,9
Texas,Beta,0.50270236,7,34,9
Texas,Beta,0.5013705,78,34,9
Texas,Beta,0.5032547,78,146,9
Texas,Beta,0.50306237,50,68,9
Texas,Beta,0.50053394,50,34,9
Texas,Beta,0.49972358,50,150,9
Texas,Beta,0.5000349,58,163,9
Texas,Beta,0.49941152,58,119,9
Texas,Beta,0.4998171,58,13,9
Texas,Beta,0.5010645,58,102,9
Texas,Beta,0.49476993,58,88,9
Texas,Beta,0.4989907,67,67,9
Texas,Beta,0.5034087,177,84,9
Texas,Beta,0.49845555,177,156,9
Texas,Beta,0.5045522,177,167,9
Texas,Beta,0.49826148,82,64,9
Texas,Beta,0.4991292,82,144,9
Texas,Beta,0.50029314,82,79,9
Texas,Beta,0.5036323,82,133,9
Texas,Beta,0.50303537,47,84,9
Texas,Beta,0.5020081,47,180,9
Texas,Beta,0.5014849,95,157,9
Texas,Beta,0.5003833,95,46,9
Texas,Beta,0.50005335,95,95,9
Texas,Beta,0.49663475,95,66,9
Texas,Beta,0.49525946,95,76,9
Texas,Beta,0.50448656,66,86,9
Texas,Beta,0.49679947,72,108,9
Texas,Beta,0.502316,171,84,9
Texas,Beta,0.4989061,171,66,9
Texas,Beta,0.501469,171,113,9
Texas,Beta,0.49841142,171,6,9
Texas,Beta,0.5008249,171,129,9
Texas,Beta,0.49679068,17,29,9
Texas,Beta,0.5035524,86,86,9
Texas,Beta,0.49860245,53,71,9
Texas,Beta,0.5037754,117,146,9
Texas,Beta,0.49353817,87,116,9
Texas,Beta,0.50103587,159,59,9
Texas,Beta,0.5017598,159,150,9
Texas,Beta,0.49743462,159,44,9
Texas,Beta,0.49658623,119,58,9
Texas,Beta,0.49919054,55,116,9
Texas,Beta,0.499246,30,146,9
Texas,Beta,0.49943975,30,159,9
Texas,Beta,0.49745288,25,84,9
Texas,Beta,0.49447316,25,167,9
Texas,Beta,0.49857345,145,168,9
Texas,Beta,0.4955187,160,116,9
Texas,Beta,0.5025619,40,24,9
Texas,Beta,0.50308347,13,58,9
Texas,Beta,0.4997973,13,13,9
Texas,Beta,0.49887115,123,16,9
Texas,Beta,0.4990419,44,159,9
Texas,Beta,0.49977544,70,147,9
Texas,Beta,0.5016539,15,22,9
Texas,Beta,0.50195533,15,165,9
Texas,Beta,0.4978318,15,16,9
Texas,Beta,0.50142753,15,15,9
Texas,Beta,0.49799863,15,65,9
Texas,Beta,0.4967439,92,15,9
Texas,Beta,0.4996663,20,115,9
Texas,Beta,0.5033875,20,16,9
Texas,Beta,0.5013835,20,15,9
Texas,Beta,0.49656865,20,5,9
Texas,Beta,0.500012,174,15,9
Texas,Beta,0.4997326,75,116,9
Texas,Beta,0.49621865,41,84,9
Texas,Beta,0.502534,41,104,9
Texas,Beta,0.49442813,41,118,9
Texas,Beta,0.49381417,41,66,9
Texas,Beta,0.49522257,162,66,9
Texas,Beta,0.49657905,162,29,9
Texas,Beta,0.50029075,101,5,9
Texas,Beta,0.49823275,29,97,9
Texas,Beta,0.50498396,29,17,9
Texas,Beta,0.50120664,29,162,9
Texas,Beta,0.5007858,102,58,9
Texas,Beta,0.50085354,102,66,9
Texas,Beta,0.49983495,102,102,9
Texas,Beta,0.5020623,88,102,9
Texas,Beta,0.50139695,130,24,9
Texas,Beta,0.50064856,81,58,9
Texas,Beta,0.4984774,56,84,10
Texas,Beta,0.5025143,56,39,10
Texas,Beta,0.5037718,56,9,10
Texas,Beta,0.50253296,56,77,10
Texas,Beta,0.5015616,56,89,10
Texas,Beta,0.50416815,56,61,10
Texas,Beta,0.5001076,56,125,10
Texas,Beta,0.50066787,56,94,10
Texas,Beta,0.5025413,56,64,10
Texas,Beta,0.49934927,56,52,10
Texas,Beta,0.50434595,56,27,10
Texas,Beta,0.5055914,56,112,10
Texas,Beta,0.5049251,56,21,10
Texas,Beta,0.5023994,56,154,10
Texas,Beta,0.5010019,56,31,10
Texas,Beta,0.49978966,56,109,10
Texas,Beta,0.5030374,56,57,10
Texas,Beta,0.5048602,56,59,10
Texas,Beta,0.4975874,56,22,10
Texas,Beta,0.5101079,56,90,10
Texas,Beta,0.5037673,56,68,10
Texas,Beta,0.5040056,56,91,10
Texas,Beta,0.5010094,56,63,10
Texas,Beta,0.5010285,56,85,10
Texas,Beta,0.503941,56,116,10
Texas,Beta,0.5049423,56,32,10
Texas,Beta,0.5037365,56,143,10
Texas,Beta,0.5032873,56,181,10
Texas,Beta,0.5086669,56,54,10
Texas,Beta,0.50163174,56,69,10
Texas,Beta,0.49776962,56,3,10
Texas,Beta,0.50570995,56,139,10
Texas,Beta,0.5040528,56,104,10
Texas,Beta,0.5005818,56,128,10
Texas,Beta,0.50227463,56,137,10
Texas,Beta,0.5028261,56,172,10
Texas,Beta,0.5027426,56,93,10
Texas,Beta,0.5070165,56,179,10
Texas,Beta,0.50166255,56,132,10
Texas,Beta,0.5022514,56,134,10
Texas,Beta,0.5032245,56,178,10
Texas,Beta,0.5048943,56,144,10
Texas,Beta,0.50168705,56,74,10
Texas,Beta,0.49703652,56,46,10
Texas,Beta,0.4998328,56,11,10
Texas,Beta,0.50214654,56,80,10
Texas,Beta,0.49979684,56,124,10
Texas,Beta,0.50444454,56,135,10
Texas,Beta,0.5017844,56,97,10
Texas,Beta,0.503232,56,98,10
Texas,Beta,0.49983212,56,79,10
Texas,Beta,0.50045276,56,23,10
Texas,Beta,0.49947232,56,118,10
Texas,Beta,0.50536585,56,167,10
Texas,Beta,0.49725074,56,131,10
Texas,Beta,0.5055518,56,153,10
Texas,Beta,0.50549483,56,33,10
Texas,Beta,0.49814728,56,149,10
Texas,Beta,0.49932534,56,161,10
Texas,Beta,0.50481725,56,127,10
Texas,Beta,0.49676114,56,34,10
Texas,Beta,0.50247437,56,136,10
Texas,Beta,0.49963522,56,169,10
Texas,Beta,0.5053116,56,150,10
Texas,Beta,0.49996522,56,62,10
Texas,Beta,0.50656474,56,26,10
Texas,Beta,0.5033872,56,82,10
Texas,Beta,0.49608195,56,12,10
Texas,Beta,0.5071105,56,47,10
Texas,Beta,0.50287527,56,166,10
Texas,Beta,0.5025698,56,171,10
Texas,Beta,0.5017339,56,6,10
Texas,Beta,0.50202805,56,17,10
Texas,Beta,0.49988636,56,53,10
Texas,Beta,0.50234824,56,117,10
Texas,Beta,0.5092829,56,87,10
Texas,Beta,0.50223744,56,146,10
Texas,Beta,0.5022584,56,49,10
Texas,Beta,0.50290895,56,159,10
Texas,Beta,0.5028046,56,119,10
Texas,Beta,0.49400634,56,170,10
Texas,Beta,0.5007907,56,38,10
Texas,Beta,0.50247747,56,55,10
Texas,Beta,0.5023357,56,30,10
Texas,Beta,0.50089526,56,165,10
Texas,Beta,0.5017156,56,103,10
Texas,Beta,0.5051953,56,155,10
Texas,Beta,0.50350165,56,110,10
Texas,Beta,0.50213027,56,16,10
Texas,Beta,0.49923027,56,44,10
Texas,Beta,0.50358695,56,75,10
Texas,Beta,0.50125664,56,41,10
Texas,Beta,0.4998149,56,29,10
Texas,Beta,0.49875367,56,35,10
Texas,Beta,0.49962547,56,65,10
Texas,Beta,0.5056044,56,19,10
Texas,Beta,0.49870288,56,142,10
Texas,Beta,0.49998197,56,129,10
Texas,Beta,0.50703293,56,37,10
Texas,Beta,0.50731814,56,24,10
Texas,Beta,0.5077335,56,43,10
Texas,Beta,0.50170964,56,5,10
Texas,Beta,0.5068613,56,81,10
Texas,Beta,0.5060812,56,147,10
Texas,Beta,0.4999616,84,31,10
Texas,Beta,0.5036123,84,23,10
Texas,Beta,0.5001852,84,153,10
Texas,Beta,0.49723566,84,127,10
Texas,Beta,0.49973541,84,34,10
Texas,Beta,0.4993277,84,62,10
Texas,Beta,0.49855888,84,47,10
Texas,Beta,0.50192297,84,147,10
Texas,Beta,0.5032035,39,140,10
Texas,Beta,0.49825215,106,9,10
Texas,Beta,0.4997805,89,151,10
Texas,Beta,0.5025921,61,84,10
Texas,Beta,0.5042669,114,49,10
Texas,Beta,0.495525,83,39,10
Texas,Beta,0.4982497,83,140,10
Texas,Beta,0.49914888,83,37,10
Texas,Beta,0.5004266,125,54,10
Texas,Beta,0.5027053,64,82,10
Texas,Beta,0.5023562,10,108,10
Texas,Beta,0.5007211,182,29,10
Texas,Beta,0.49963632,140,39,10
Texas,Beta,0.50026524,140,83,10
