,Probability,GT,P1,P2,Run
711,0.6059532,0.0,903,901,19
712,0.5734562,0.0,904,901,19
713,0.58529705,0.0,905,901,19
714,0.59380674,0.0,3598,10875,19
715,0.56573546,0.0,4056,10875,19
716,0.6319512,0.0,4110,901,19
717,0.48230645,0.0,7851,900,19
718,0.6181965,0.0,9493,901,19
719,0.5162512,0.0,9690,10875,19
720,0.5085628,1.0,10873,10874,19
721,0.5756581,1.0,10873,10875,19
722,0.65842664,1.0,10873,10876,19
723,0.554574,1.0,10874,10873,19
724,0.5355065,1.0,10874,10877,19
725,0.5678794,0.0,10875,3598,19
726,0.6212531,0.0,10875,4056,19
727,0.589011,0.0,10875,9690,19
728,0.59086996,1.0,10875,10873,19
729,0.5774341,1.0,10875,10877,19
730,0.5944939,1.0,10875,10878,19
731,0.59736276,0.0,10875,10879,19
732,0.5463986,1.0,10876,902,19
733,0.6053087,1.0,10876,10873,19
734,0.5042516,1.0,10877,10874,19
735,0.56807286,1.0,10877,10875,19
736,0.6248097,1.0,10877,10878,19
737,0.5511265,1.0,10878,10875,19
738,0.5903701,1.0,10878,10877,19
739,0.47929218,0.0,10879,10875,19
740,0.5647085,1.0,898,899,20
741,0.63313174,1.0,898,900,20
742,0.5506975,1.0,899,898,20
743,0.5659176,1.0,899,901,20
744,0.52190983,1.0,900,898,20
745,0.53364146,1.0,900,901,20
746,0.5572005,1.0,900,902,20
747,0.47811875,0.0,900,7851,20
748,0.5764942,1.0,901,899,20
749,0.6449441,1.0,901,900,20
750,0.60438544,1.0,901,902,20
751,0.6219697,0.0,901,903,20
752,0.57496077,0.0,901,904,20
753,0.6374273,0.0,901,905,20
754,0.6174326,0.0,901,4110,20
755,0.61781526,0.0,901,9493,20
756,0.5898317,1.0,902,900,20
757,0.52575594,1.0,902,901,20
758,0.51923966,1.0,902,10876,20
759,0.5807459,0.0,903,901,20
760,0.5411107,0.0,904,901,20
761,0.5085854,0.0,905,901,20
762,0.59138626,0.0,3598,10875,20
763,0.5874036,0.0,4056,10875,20
764,0.556542,0.0,4110,901,20
765,0.6197413,0.0,7851,900,20
766,0.5362739,0.0,9493,901,20
767,0.5665013,0.0,9690,10875,20
768,0.6075028,1.0,10873,10874,20
769,0.6429431,1.0,10873,10875,20
770,0.6006461,1.0,10873,10876,20
771,0.6238078,1.0,10874,10873,20
772,0.6125087,1.0,10874,10877,20
773,0.6051553,0.0,10875,3598,20
774,0.5618816,0.0,10875,4056,20
775,0.61664563,0.0,10875,9690,20
776,0.6303466,1.0,10875,10873,20
777,0.61770236,1.0,10875,10877,20
778,0.59542,1.0,10875,10878,20
779,0.6078064,0.0,10875,10879,20
780,0.5543676,1.0,10876,902,20
781,0.5901508,1.0,10876,10873,20
782,0.5280713,1.0,10877,10874,20
783,0.56913847,1.0,10877,10875,20
784,0.55722564,1.0,10877,10878,20
785,0.5403807,1.0,10878,10875,20
786,0.54064035,1.0,10878,10877,20
787,0.6109717,0.0,10879,10875,20
788,0.58665705,1.0,497,498,21
789,0.5893125,1.0,497,499,21
790,0.6128188,0.0,497,500,21
791,0.61063284,0.0,497,6561,21
792,0.60408455,1.0,497,10728,21
793,0.59686625,1.0,498,497,21
794,0.50468284,1.0,498,501,21
795,0.44869098,0.0,498,8942,21
796,0.7171589,1.0,499,497,21
797,0.631852,1.0,499,501,21
798,0.62173826,1.0,499,502,21
799,0.63584924,0.0,499,503,21
800,0.61915237,0.0,499,2259,21
801,0.6279914,0.0,499,12151,21
802,0.6707745,0.0,500,497,21
803,0.5946746,1.0,501,498,21
804,0.59686583,1.0,501,499,21
805,0.5887607,1.0,501,502,21
806,0.6291117,1.0,502,499,21
807,0.626088,1.0,502,501,21
808,0.6048361,0.0,503,499,21
809,0.5841004,0.0,2259,499,21
810,0.64086163,0.0,6560,6561,21
811,0.72703964,0.0,6561,497,21
812,0.6116437,0.0,6561,6560,21
813,0.62735,0.0,6561,6564,21
814,0.6417456,0.0,6561,6565,21
815,0.60889053,0.0,6561,6566,21
816,0.62451535,0.0,6564,6561,21
817,0.65675086,0.0,6565,6561,21
818,0.61565596,0.0,6566,6561,21
819,0.6012286,0.0,8942,498,21
820,0.51501685,1.0,10725,10726,21
821,0.5864451,1.0,10725,10727,21
822,0.57046163,1.0,10725,10728,21
823,0.54047495,1.0,10726,10725,21
824,0.5712177,1.0,10726,10729,21
825,0.50349146,1.0,10727,10725,21
826,0.5377779,1.0,10727,10729,21
827,0.5353923,1.0,10727,10730,21
828,0.6152889,0.0,10727,10731,21
829,0.4950751,0.0,10727,10732,21
830,0.67804503,1.0,10728,497,21
831,0.5484217,1.0,10728,10725,21
832,0.520467,1.0,10729,10726,21
833,0.5904983,1.0,10729,10727,21
834,0.544069,1.0,10729,10730,21
835,0.6204623,1.0,10730,10727,21
836,0.58023155,1.0,10730,10729,21
837,0.66035974,0.0,10731,10727,21
838,0.58418226,0.0,10732,10727,21
839,0.57049525,0.0,12151,499,21
840,0.5499561,0.0,256,8179,22
841,0.5425368,0.0,1423,8179,22
842,0.5815789,0.0,2183,4403,22
843,0.6194821,0.0,2626,8183,22
844,0.5347011,1.0,4397,4398,22
845,0.53535867,1.0,4397,4399,22
846,0.6504119,0.0,4397,4400,22
847,0.51895237,1.0,4398,4397,22
848,0.6064211,1.0,4398,4401,22
849,0.57100034,1.0,4399,4397,22
850,0.65545774,1.0,4399,4401,22
851,0.6176024,1.0,4399,4403,22
852,0.56221944,1.0,4399,4404,22
853,0.5740317,0.0,4400,4397,22
854,0.5448212,1.0,4401,4398,22
855,0.55099237,1.0,4401,4399,22
856,0.59312034,1.0,4401,4403,22
857,0.5827153,0.0,4401,10946,22
858,0.5629934,0.0,4401,12486,22
859,0.58029246,0.0,4403,2183,22
860,0.5351269,1.0,4403,4399,22
861,0.6157364,1.0,4403,4401,22
862,0.57993346,0.0,4403,9367,22
863,0.5759617,1.0,4404,4399,22
864,0.63845706,1.0,4404,8177,22
865,0.5072341,1.0,8175,8176,22
866,0.5520196,1.0,8175,8177,22
867,0.49411234,0.0,8175,8178,22
868,0.5801854,1.0,8176,8175,22
869,0.5097399,1.0,8176,8179,22
870,0.5050522,1.0,8177,4404,22
871,0.5958625,1.0,8177,8175,22
872,0.5210659,1.0,8177,8179,22
873,0.60238004,1.0,8177,8182,22
874,0.6181871,0.0,8177,8183,22
875,0.62991375,0.0,8178,8175,22
876,0.557352,0.0,8179,256,22
877,0.5702254,0.0,8179,1423,22
878,0.57853377,1.0,8179,8176,22
879,0.6271836,1.0,8179,8177,22
880,0.6407253,1.0,8179,8182,22
881,0.62745583,1.0,8182,8177,22
882,0.56196713,1.0,8182,8179,22
883,0.5805914,0.0,8183,2626,22
884,0.6388355,0.0,8183,8177,22
885,0.51370645,0.0,9367,4403,22
886,0.6486356,0.0,10946,4401,22
887,0.50654763,0.0,12486,4401,22
888,0.5369433,0.0,1130,10742,23
889,0.6210752,0.0,4153,10741,23
890,0.5616512,0.0,4258,10741,23
891,0.59748566,0.0,10126,12461,23
892,0.534498,1.0,10738,10739,23
893,0.5513226,1.0,10738,10740,23
894,0.6022358,0.0,10738,10741,23
895,0.5095147,0.0,10738,10742,23
896,0.5730589,1.0,10738,10743,23
897,0.65537804,1.0,10739,10738,23
898,0.5732128,1.0,10739,10744,23
899,0.5890907,1.0,10740,10738,23
900,0.50341105,1.0,10740,10744,23
901,0.52731365,1.0,10740,10745,23
902,0.468145,0.0,10741,4153,23
903,0.5643468,0.0,10741,4258,23
904,0.564279,0.0,10741,10738,23
905,0.5646095,0.0,10742,1130,23
906,0.6076435,0.0,10742,10738,23
907,0.6082578,1.0,10743,10738,23
908,0.54298866,1.0,10743,12459,23
909,0.5304508,1.0,10744,10739,23
910,0.55242205,1.0,10744,10740,23
911,0.5471705,1.0,10744,10745,23
912,0.5367574,1.0,10745,10740,23
913,0.51516026,1.0,10745,10744,23
914,0.5429949,1.0,12459,10743,23
915,0.56047285,1.0,12459,12460,23
916,0.53386223,1.0,12459,12461,23
917,0.4934354,0.0,12459,12462,23
918,0.5938644,1.0,12460,12459,23
919,0.6248207,1.0,12460,12463,23
920,0.60619116,0.0,12460,12464,23
921,0.5081358,0.0,12461,10126,23
922,0.5274484,1.0,12461,12459,23
923,0.55717516,1.0,12461,12463,23
924,0.5599208,1.0,12461,12465,23
925,0.6492199,0.0,12461,12466,23
926,0.55385256,0.0,12461,12467,23
927,0.5955727,0.0,12461,12468,23
928,0.59478235,0.0,12461,12469,23
929,0.5550983,0.0,12462,12459,23
930,0.61824626,1.0,12463,12460,23
931,0.5946493,1.0,12463,12461,23
932,0.5942046,1.0,12463,12465,23
933,0.60708123,0.0,12464,12460,23
934,0.568847,1.0,12465,12461,23
935,0.5612751,1.0,12465,12463,23
936,0.5921751,0.0,12466,12461,23
937,0.5496476,0.0,12467,12461,23
938,0.5905952,0.0,12468,12461,23
939,0.53677624,0.0,12469,12461,23
940,0.5375145,1.0,898,899,24
941,0.51996255,1.0,898,900,24
942,0.61496574,1.0,899,898,24
943,0.5450565,1.0,899,901,24
944,0.5786912,1.0,900,898,24
945,0.5042415,1.0,900,901,24
946,0.593119,1.0,900,902,24
947,0.5177697,0.0,900,7851,24
948,0.58470273,1.0,901,899,24
949,0.5717145,1.0,901,900,24
950,0.65895754,1.0,901,902,24
951,0.5465792,0.0,901,903,24
952,0.634432,0.0,901,904,24
953,0.6553063,0.0,901,905,24
954,0.6553346,0.0,901,4110,24
955,0.6454974,0.0,901,9493,24
956,0.522871,1.0,902,900,24
957,0.54018205,1.0,902,901,24
958,0.591039,1.0,902,10876,24
959,0.50221974,0.0,903,901,24
960,0.5781994,0.0,904,901,24
961,0.5767663,0.0,905,901,24
962,0.52833956,0.0,3598,10875,24
963,0.6001306,0.0,4056,10875,24
964,0.5352579,0.0,4110,901,24
965,0.5687365,0.0,7851,900,24
966,0.5489051,0.0,9493,901,24
967,0.531032,0.0,9690,10875,24
968,0.524009,1.0,10873,10874,24
969,0.52653664,1.0,10873,10875,24
970,0.5646658,1.0,10873,10876,24
971,0.5456558,1.0,10874,10873,24
972,0.5086944,1.0,10874,10877,24
973,0.5406557,0.0,10875,3598,24
974,0.54278797,0.0,10875,4056,24
975,0.50048155,0.0,10875,9690,24
976,0.5614683,1.0,10875,10873,24
977,0.51438427,1.0,10875,10877,24
978,0.57220095,1.0,10875,10878,24
979,0.50796616,0.0,10875,10879,24
980,0.60339886,1.0,10876,902,24
981,0.54661953,1.0,10876,10873,24
982,0.5809779,1.0,10877,10874,24
983,0.5813153,1.0,10877,10875,24
984,0.60983384,1.0,10877,10878,24
985,0.63227713,1.0,10878,10875,24
986,0.60405314,1.0,10878,10877,24
987,0.426433,0.0,10879,10875,24
